n,stopping_time,max_excursion_log,odd_even_ratio,entropy,compression_ratio,excursion_normalized,up_down_ratio,variance_log,peak_late,omega,steps
4550,20.0,4.010342366139568,0.16666666666666666,0.7024665512903903,1.6458669097591034,2.2505494505494505,0.16666666666666666,1.7875763468705075,0.19047619047619047,STABLE,20
12743,81.0,4.934604486950432,0.4642857142857143,0.914177043614792,5.939541041612513,6.750372753668681,0.4642857142857143,1.4432447245578675,0.06097560975609756,STABLE,81
20940,87.0,4.372193719275734,0.4666666666666667,0.9144612916935675,6.061039338650542,1.125119388729704,0.4666666666666667,1.0927154403807036,0.056818181818181816,STABLE,87
4559,152.0,4.664350468027745,0.5454545454545454,0.942248306959667,12.505654598470716,10.126782189076552,0.5454545454545454,0.7931011317597937,0.0457516339869281,STABLE,152
4561,59.0,4.136244801746143,0.42857142857142855,0.9007196798623593,4.853915867332991,3.0002192501644376,0.42857142857142855,1.1185295165244544,0.016666666666666666,STABLE,59
20945,87.0,4.798215442527281,0.4666666666666667,0.9144612916935675,6.060893899760036,3.0000477440916686,0.4666666666666667,1.240905608303119,0.011363636363636364,STABLE,87
12757,125.0,4.582892505401443,0.5180722891566265,0.9333572600179805,9.164893794419863,3.0000783883358157,0.5180722891566265,0.626309943448687,0.007936507936507936,STABLE,125
37335,155.0,5.401429837436995,0.5294117647058824,0.9363371932097642,10.205263326504003,6.750127226463104,0.5294117647058824,1.044735381511405,0.03205128205128205,STABLE,155
29144,165.0,4.464564059655464,0.5370370370370371,0.9388170972669769,11.125412113102577,1.0,0.5370370370370371,0.6468064849342008,0.0,STABLE,165
20953,105.0,4.849548393003481,0.49295774647887325,0.9244571409964926,7.314591205124383,3.375173006252088,0.49295774647887325,0.9166107227280607,0.05660377358490566,STABLE,105
45529,176.0,5.186574960292143,0.5391304347826087,0.9392547207311597,11.37355139227949,3.375079619583123,0.5391304347826087,0.8547960152966572,0.03389830508474576,STABLE,176
29147,121.0,5.345069716073461,0.5061728395061729,0.9288391461883213,8.158553859470148,7.59405770748276,0.5061728395061729,1.1174448905128902,0.08196721311475409,STABLE,121
20956,105.0,4.548622781029868,0.49295774647887325,0.9244571409964926,7.314485959738953,1.6877266653941592,0.49295774647887325,0.8514280119943882,0.0660377358490566,STABLE,105
37342,186.0,6.96371800417443,0.5454545454545454,0.9412535655898133,12.246097916766237,246.33174441647475,0.5454545454545454,2.7054558867321017,0.1925133689839572,STABLE,186
4576,108.0,3.965342835560622,0.5138888888888888,0.9328330312384983,8.881672923079899,2.0174825174825175,0.5138888888888888,0.6110470344543396,0.6788990825688074,STABLE,108
37346,36.0,4.748350856908215,0.27586206896551724,0.8003922080453356,2.3701883853480386,1.5000267766293578,0.27586206896551724,1.961311152215772,0.05405405405405406,STABLE,36
20968,149.0,4.3215777196957985,0.5306122448979592,0.9370098252692078,10.379006749543972,1.0,0.5306122448979592,0.6341680975558374,0.0,STABLE,149
45545,207.0,6.675150543340118,0.5522388059701493,0.9431610368485477,13.37640919561051,103.92253814908332,0.5522388059701493,2.2356405608248067,0.21634615384615385,STABLE,207
4586,108.0,3.965342835560622,0.5138888888888888,0.9328330312384983,8.879373241261087,2.0130832969908417,0.5138888888888888,0.634669378762578,0.6788990825688074,STABLE,108
29168,165.0,4.4649215404715346,0.5370370370370371,0.9388170972669769,11.124521331251964,1.0,0.5370370370370371,0.6901293698226839,0.0,STABLE,165
37361,36.0,5.0495474961533,0.27586206896551724,0.8003922080453356,2.370097982696606,3.0000267658788577,0.27586206896551724,2.2235612099829645,0.02702702702702703,STABLE,36
29171,103.0,5.118175410348313,0.4857142857142857,0.921467668999097,6.94432869481025,4.500085701552912,0.4857142857142857,1.502489083493847,0.028846153846153848,STABLE,103
12788,76.0,4.106836587366795,0.4528301886792453,0.9093934226727596,5.57082522464307,1.0,0.4528301886792453,1.1411619538430386,0.0,STABLE,76
20987,87.0,5.077502352218804,0.4666666666666667,0.9144612916935675,6.059673856943493,5.695716395864106,0.4666666666666667,2.1937598621089074,0.14772727272727273,STABLE,87
37374,62.0,5.981322440162482,0.4,0.8832225588099292,4.081700540472243,25.63022422004602,0.4,3.387461657263172,0.25396825396825395,STABLE,62
45567,207.0,6.544511170828279,0.5522388059701493,0.9431610368485477,13.375806995490457,76.88836219193715,0.5522388059701493,2.035606547364829,0.08173076923076923,STABLE,207
45574,132.0,5.010914489420639,0.5113636363636364,0.9303205248435809,8.529377973662921,2.2500548558388553,0.5113636363636364,0.9498865708343914,0.03007518796992481,STABLE,132
37384,62.0,4.572697384982698,0.4,0.8832225588099292,4.081596829091467,1.0,0.4,1.1270502366109685,0.0,STABLE,62
12808,63.0,4.107515225651465,0.4222222222222222,0.8960382325345574,4.617157877143499,1.0,0.4222222222222222,0.9767898881494578,0.0,STABLE,63
29196,46.0,4.516522153162396,0.34285714285714286,0.85077070405326,3.1010922837434656,1.1250856281682422,0.34285714285714286,1.3970363557003551,0.10638297872340426,STABLE,46
45582,132.0,5.187083386136315,0.5113636363636364,0.9303205248435809,8.529238413024885,3.375104207801325,0.5113636363636364,1.1273461159936389,0.045112781954887216,STABLE,132
12816,63.0,4.107786384315953,0.4222222222222222,0.8960382325345574,4.616853068106537,1.0,0.4222222222222222,0.9379967379660038,0.0,STABLE,63
45587,132.0,5.31206093637058,0.5113636363636364,0.9303205248435809,8.52915120238266,4.50005484019567,0.5113636363636364,1.125594892872221,0.022556390977443608,STABLE,132
45589,70.0,5.135987671546399,0.42,0.8930108100446013,4.523016230994193,3.000021935115927,0.42,1.2763377447353794,0.014084507042253521,STABLE,70
37400,62.0,4.572883214197163,0.4,0.8832225588099292,4.081430959527866,1.0,0.4,1.1852711761596777,0.0,STABLE,62
21016,30.0,4.322570724231276,0.24,0.7706290693639405,2.0892528125823997,1.0,0.24,1.7397227898698997,0.0,STABLE,30
29215,103.0,5.95404220524343,0.4857142857142857,0.921467668999097,6.943310787531834,30.791853499914428,0.4857142857142857,2.8216600055253473,0.375,STABLE,103
4642,33.0,3.8429211207599825,0.3076923076923077,0.833764907210665,2.709241536510217,1.5002154243860406,0.3076923076923077,1.193403233252567,0.058823529411764705,STABLE,33
4644,183.0,5.281026545814859,0.559322033898305,0.9460584345791374,15.0232093106674,41.12747631352283,0.559322033898305,0.9535761216998001,0.1956521739130435,STABLE,183
21029,180.0,5.7602181058191615,0.5470085470085471,0.9419469739249298,12.534738088754043,27.37781159351372,0.5470085470085471,1.5276145188651733,0.1878453038674033,STABLE,180
45608,31.0,4.659050550222895,0.23076923076923078,0.7578784625383954,2.002972244611725,1.0,0.23076923076923078,1.4896972896099097,0.0,STABLE,31
29224,134.0,4.465754519833878,0.5168539325842697,0.9324033120957855,9.032774522768493,1.0,0.5168539325842697,0.6268781917702988,0.0,STABLE,134
4653,152.0,4.1449165270928505,0.5454545454545454,0.942248306959667,12.475433376843371,3.000214915108532,0.5454545454545454,0.5991534360484612,0.006535947712418301,STABLE,152
4654,152.0,4.196259110505376,0.5454545454545454,0.942248306959667,12.475115944287182,3.3760206274172755,0.5454545454545454,0.6168465511857945,0.0392156862745098,STABLE,152
29230,46.0,4.99412790513327,0.34285714285714286,0.85077070405326,3.1007412897072313,3.375162504276428,0.34285714285714286,2.0032872656263963,0.1276595744680851,STABLE,46
37424,62.0,4.57316180901509,0.4,0.8832225588099292,4.081182313439877,1.0,0.4,1.0379116260461478,0.0,STABLE,62
21041,105.0,4.800201391126718,0.49295774647887325,0.9244571409964926,7.3115115043186965,3.0000475262582578,0.49295774647887325,0.9886255550300536,0.009433962264150943,STABLE,105
45618,57.0,4.886406114109727,0.38095238095238093,0.8726965039103789,3.6828091873186826,1.6875794642465693,0.38095238095238093,1.9176228544086937,0.1206896551724138,STABLE,57
29236,134.0,4.465932807742469,0.5168539325842697,0.9324033120957855,9.032413904953616,1.0,0.5168539325842697,0.6614467550746319,0.0,STABLE,134
4665,134.0,5.538504613154735,0.5340909090909091,0.9389320105807948,10.994726221774506,74.07159699892819,0.5340909090909091,1.8350271512832672,0.45185185185185184,STABLE,134
45625,57.0,5.187489698694095,0.38095238095238093,0.8726965039103789,3.682756515248472,3.3750794520547944,0.38095238095238093,2.4223901498613643,0.10344827586206896,STABLE,57
21051,193.0,5.398816398669286,0.552,0.9433656582999103,13.438613007967822,11.899862239323548,0.552,1.4535739334520976,0.5412371134020618,STABLE,193
21049,180.0,4.851533518592558,0.5470085470085471,0.9419469739249298,12.533541083597166,3.375172217207468,0.5470085470085471,0.9315373929366506,0.03314917127071823,STABLE,180
12858,169.0,4.2853097130902675,0.5454545454545454,0.9417022950081663,12.380608957011264,1.5000777725929382,0.5454545454545454,0.6480521017476009,0.011764705882352941,STABLE,169
37436,49.0,4.976666297985018,0.35135135135135137,0.8554508105601306,3.225352338958239,2.531467037076611,0.35135135135135137,2.1440157857322135,0.18,STABLE,49
29247,165.0,5.823673072256973,0.5370370370370371,0.9388170972669769,11.121595346975353,22.78196054296167,0.5370370370370371,1.269016350834948,0.06626506024096386,STABLE,165
45626,57.0,4.835316346446344,0.38095238095238093,0.8726965039103789,3.6827489914496887,1.5000219173278393,0.38095238095238093,1.799508721245596,0.034482758620689655,STABLE,57
12865,63.0,4.586553549902882,0.4222222222222222,0.8960382325345574,4.614991128521487,3.0000777302759425,0.4222222222222222,1.3116310459459037,0.015625,STABLE,63
45634,70.0,4.835392486142696,0.42,0.8930108100446013,4.522600290651205,1.500021913485559,0.42,1.524358982684738,0.028169014084507043,STABLE,70
45637,83.0,5.136444686703882,0.4482758620689655,0.9059282160429991,5.362478914624253,3.0000219120450513,0.4482758620689655,1.7959255864316208,0.011904761904761904,STABLE,83
4680,59.0,3.670338641127442,0.42857142857142855,0.9007196798623593,4.839122624251132,1.0,0.42857142857142855,0.7750175861644312,0.0,STABLE,59
29258,121.0,4.642355685665445,0.5061728395061729,0.9288391461883213,8.155538365546319,1.5000341786861713,0.5061728395061729,0.8000722547394513,0.01639344262295082,STABLE,121
45644,83.0,4.790432953861682,0.4482758620689655,0.9059282160429991,5.362402254577388,1.3522040136710192,0.4482758620689655,1.8157360907740236,0.3333333333333333,STABLE,83
45645,83.0,5.136520809162107,0.4482758620689655,0.9059282160429991,5.362391304280763,3.0000219082046224,0.4482758620689655,1.8774824971629407,0.011904761904761904,STABLE,83
37453,49.0,5.050615595717769,0.35135135135135137,0.8554508105601306,3.225213287689296,3.0000267001308307,0.35135135135135137,2.0366483901634864,0.02,STABLE,49
21072,56.0,4.323726367155352,0.3902439024390244,0.8791357668533336,3.8988961557992914,1.0,0.3902439024390244,0.889973721475337,0.0,STABLE,56
29265,59.0,4.94347967643338,0.3953488372093023,0.8812908992306927,3.9765749652183526,3.0000341705108493,0.3953488372093023,2.146373029629891,0.016666666666666666,STABLE,59
37457,199.0,5.398816398669286,0.5503875968992248,0.9426831892554922,13.098182358182695,6.687775315695331,0.5503875968992248,1.4257833480789872,0.555,STABLE,199
45652,31.0,4.659469321643297,0.23076923076923078,0.7578784625383954,2.0027922224742385,1.0,0.23076923076923078,1.6031665768731926,0.0,STABLE,31
21077,56.0,4.800943786787732,0.3902439024390244,0.8791357668533336,3.8988032437100895,3.000047445082317,0.3902439024390244,1.0893964796925166,0.017543859649122806,STABLE,56
21078,193.0,5.398816398669286,0.552,0.9433656582999103,13.436882861471807,11.884619034063952,0.552,1.4224760163092505,0.5412371134020618,STABLE,193
29271,121.0,5.295753971301717,0.5061728395061729,0.9288391461883213,8.155186093704145,6.750162276656076,0.5061728395061729,1.039789652750607,0.040983606557377046,STABLE,121
37465,85.0,5.101915399151367,0.4576271186440678,0.9103480624345153,5.5945875555157984,3.375096756973175,0.4576271186440678,1.3868233573821072,0.06976744186046512,STABLE,85
29278,152.0,5.170933178730196,0.53,0.9366673818775626,10.244293106709863,5.0627775121251455,0.53,1.1692134968916472,0.05228758169934641,STABLE,152
29279,152.0,5.648056386704644,0.53,0.9366673818775626,10.244259085897676,15.187950408142354,0.53,1.257177248425402,0.058823529411764705,STABLE,152
45664,31.0,4.659583461983928,0.23076923076923078,0.7578784625383954,2.0027431612519804,1.0,0.23076923076923078,1.4891326470571447,0.0,STABLE,31
21089,43.0,4.903529487695167,0.3333333333333333,0.8453509366224364,2.9935527784610865,3.797240267438001,0.3333333333333333,2.436456537768679,0.25,STABLE,43
37474,62.0,4.749836763529527,0.4,0.8832225588099292,4.080664909629865,1.5000266851683834,0.4,1.4635994704612991,0.031746031746031744,STABLE,62
21090,149.0,4.500195294509041,0.5306122448979592,0.9370098252692078,10.37295906462311,1.5000474158368895,0.5306122448979592,0.6145996000056446,0.013333333333333334,STABLE,149
37472,62.0,4.573718463077556,0.4,0.8832225588099292,4.080685590006788,1.0,0.4,1.0251399927721034,0.0,STABLE,62
45671,88.0,5.892291104321492,0.45901639344262296,0.9106223680988619,5.6851251721182985,17.086378664798232,0.45901639344262296,1.9805390900492754,0.15730337078651685,STABLE,88
37482,62.0,4.7499294641076695,0.4,0.8832225588099292,4.080582201253451,1.5000266794728137,0.4,1.1864181236581763,0.031746031746031744,STABLE,62
37484,186.0,5.159389709781053,0.5454545454545454,0.9412535655898133,12.241684582324185,3.8507096361114077,0.5454545454545454,1.0994298682879278,0.22459893048128343,STABLE,186
12913,24.0,4.588170826730969,0.19047619047619047,0.7219280948873623,1.757400189909266,3.0000774413381865,0.19047619047619047,1.9210867172161474,0.04,STABLE,24
37489,62.0,5.0510328336989385,0.4,0.8832225588099292,4.080509848653145,3.000026674491184,0.4,1.4167928689001679,0.015873015873015872,STABLE,62
37490,49.0,4.903529487695167,0.35135135135135137,0.8554508105601306,3.2249109061307033,2.1360362763403575,0.35135135135135137,2.460741252001275,0.34,STABLE,49
4724,59.0,3.674401812845282,0.42857142857142855,0.9007196798623593,4.833770226520428,1.0,0.42857142857142855,0.8139111925732484,0.0,STABLE,59
12916,76.0,4.595110255778039,0.4528301886792453,0.9093934226727596,5.5649640361971855,3.0476927841436976,0.4528301886792453,1.5245755732683086,0.4155844155844156,STABLE,76
21110,149.0,4.727874576159453,0.5306122448979592,0.9370098252692078,10.371971649377407,2.531501657981999,0.5306122448979592,0.7066290623959139,0.06,STABLE,149
21109,149.0,4.8016026303309545,0.5306122448979592,0.9370098252692078,10.372020993454667,3.0000473731583686,0.5306122448979592,0.6336414924356616,0.006666666666666667,STABLE,149
29304,72.0,4.569338790042923,0.43137254901960786,0.8989377852081332,4.85214111302349,1.2659022659022658,0.43137254901960786,1.4494281622287553,0.136986301369863,STABLE,72
37496,155.0,4.676373485209454,0.5294117647058824,0.9363371932097642,10.201093780315892,1.2658416897802431,0.5294117647058824,0.6975099005630626,0.0641025641025641,STABLE,155
45692,57.0,5.693798153315013,0.38095238095238093,0.8726965039103789,3.6822528528398424,10.813271469841547,0.38095238095238093,3.0045840107315427,0.43103448275862066,STABLE,57
45693,57.0,5.693798153315013,0.38095238095238093,0.8726965039103789,3.6822453421281467,10.813034819337755,0.38095238095238093,3.0639071429743425,0.43103448275862066,STABLE,57
21119,79.0,5.909515913981953,0.45454545454545453,0.9097361225311662,5.4989978968963875,38.44519153369004,0.45454545454545453,2.1168955755910623,0.225,STABLE,79
45695,207.0,6.4778353712342085,0.5522388059701493,0.9431610368485477,13.372310114157603,65.76071780282307,0.5522388059701493,2.6337943143510785,0.2692307692307692,STABLE,207
12929,138.0,4.982076661723761,0.5274725274725275,0.9362967487572058,10.103729371609031,7.421765024363833,0.5274725274725275,1.4082042961844066,0.6115107913669064,STABLE,138
37505,85.0,5.204708595484096,0.4576271186440678,0.9103480624345153,5.594020728844932,4.271857085721904,0.4576271186440678,1.3835587236749989,0.18604651162790697,STABLE,85
21123,56.0,4.9779841038362385,0.3902439024390244,0.8791357668533336,3.8979496924480763,4.500118354400416,0.3902439024390244,1.497909824922679,0.05263157894736842,STABLE,56
21124,56.0,4.529648473525813,0.3902439024390244,0.8791357668533336,3.897931161782097,1.602726756296156,0.3902439024390244,1.7623056352040416,0.3508771929824561,STABLE,56
12932,169.0,6.106169471086994,0.5454545454545454,0.9417022950081663,12.373104485963824,98.74234457160532,0.5454545454545454,1.948126488764397,0.3411764705882353,STABLE,169
45698,31.0,4.836001123638301,0.23076923076923078,0.7578784625383954,2.0026042374795336,1.5000218827957459,0.23076923076923078,2.1203896248425695,0.0625,STABLE,31
37504,124.0,4.574089169798587,0.5060240963855421,0.9285950940151024,8.160709722966795,1.0,0.5060240963855421,0.6333127449298671,0.0,STABLE,124
45706,176.0,4.836077143385893,0.5391304347826087,0.9392547207311597,11.369438575945065,1.5000218789655626,0.5391304347826087,0.7040698091708956,0.011299435028248588,STABLE,176
45712,176.0,4.660039723601575,0.5391304347826087,0.9392547207311597,11.369299489717294,1.0,0.5391304347826087,0.7066610397543455,0.0,STABLE,176
4754,51.0,4.0806625563941825,0.40540540540540543,0.8904916402194913,4.175219662837012,2.532604122843921,0.40540540540540543,1.0194671768959822,0.17307692307692307,STABLE,51
4755,51.0,4.330434067009712,0.40540540540540543,0.8904916402194913,4.175115946449294,4.500525762355416,0.40540540540540543,1.0987290658600866,0.057692307692307696,STABLE,51
37524,155.0,4.574320700915308,0.5294117647058824,0.9363371932097642,10.200370816555285,1.0,0.5294117647058824,0.6753557938073304,0.0,STABLE,155
21143,105.0,5.154487880004024,0.49295774647887325,0.9244571409964926,7.30796114839864,6.750224660644185,0.49295774647887325,1.1205440999098815,0.04716981132075472,STABLE,105
45720,176.0,4.6601157206237795,0.5391304347826087,0.9392547207311597,11.36911407510126,1.0,0.5391304347826087,0.7340966572200056,0.0,STABLE,176
21146,105.0,4.5013468699329655,0.49295774647887325,0.9244571409964926,7.307857037703084,1.500047290267663,0.49295774647887325,0.9962264334877802,0.018867924528301886,STABLE,105
37533,111.0,5.080110365485725,0.49333333333333335,0.9241335419915457,7.304615364220659,3.2040071403831294,0.49333333333333335,1.2365209721434711,0.16964285714285715,STABLE,111
37534,111.0,5.278810741204461,0.49333333333333335,0.9241335419915457,7.304596887448553,5.06271647040017,0.49333333333333335,1.3007998828203713,0.07142857142857142,STABLE,111
37535,85.0,5.983179135064896,0.4576271186440678,0.9103480624345153,5.59359608069626,25.62962568269615,0.4576271186440678,2.1766009402534006,0.18604651162790697,STABLE,85
12960,32.0,4.112638510618493,0.2692307692307692,0.7990485210442682,2.3423012561753347,1.0,0.2692307692307692,1.0312953364110913,0.0,STABLE,32
4770,103.0,4.595110255778039,0.5072463768115942,0.9305861291319928,8.42896143459827,8.252410901467504,0.5072463768115942,1.317801367951436,0.5673076923076923,STABLE,103
4773,103.0,4.595110255778039,0.5072463768115942,0.9305861291319928,8.428335801736358,8.2472239681542,0.5072463768115942,1.3967054526565437,0.5673076923076923,STABLE,103
12965,169.0,4.919627153833269,0.5454545454545454,0.9417022950081663,12.369774648644958,6.409872734284613,0.5454545454545454,0.7835834843236541,0.10588235294117647,STABLE,169
45735,119.0,5.5918711998469846,0.5,0.9264046681474138,7.686836458203046,8.5432163550891,0.5,1.7944238618584576,0.125,STABLE,119
21160,118.0,4.325536187192074,0.5063291139240507,0.9290950300256173,8.212093598276626,1.0,0.5063291139240507,0.6635495617231203,0.0,STABLE,118
37545,85.0,6.335483777049272,0.4576271186440678,0.9103480624345153,5.593454621049621,57.66754561193235,0.4576271186440678,2.2525816811028787,0.23255813953488372,STABLE,85
37542,85.0,5.381239662919292,0.4576271186440678,0.9103480624345153,5.593497054235873,6.407969740557243,0.4576271186440678,1.5064725487505788,0.20930232558139536,STABLE,85
4783,77.0,4.685177236787434,0.4716981132075472,0.9182958340544896,6.299238325657874,10.1266987246498,0.4716981132075472,1.3198981240381158,0.08974358974358974,STABLE,77
4784,121.0,3.965342835560622,0.525,0.9362450133154983,9.898558853718221,1.9297658862876255,0.525,0.5579351768038693,0.7131147540983607,STABLE,121
4787,72.0,4.333346498424387,0.46,0.9136617865655933,5.889615794648681,4.5005222477543345,0.46,1.0335447217029092,0.0410958904109589,STABLE,72
12985,50.0,4.641761561928513,0.3783783783783784,0.873981048127358,3.6591010525114003,3.375279168271082,0.3783783783783784,1.6408969022344972,0.11764705882352941,STABLE,50
45754,83.0,4.836532982643699,0.4482758620689655,0.9059282160429991,5.3611994252847905,1.500021856012589,0.4482758620689655,1.3412394340899443,0.023809523809523808,STABLE,83
29372,72.0,4.871321859452088,0.43137254901960786,0.8989377852081332,4.8510479381659675,2.531526623995642,0.43137254901960786,1.9106312468566806,0.1232876712328767,STABLE,72
21182,149.0,5.206461563301388,0.5306122448979592,0.9370098252692078,10.368426234017111,7.5943725804928714,0.5306122448979592,0.8733965186812084,0.06666666666666667,STABLE,149
45761,83.0,5.13762308805173,0.4482758620689655,0.9059282160429991,5.361122997735719,3.0000218526693034,0.4482758620689655,1.5222563671329075,0.011904761904761904,STABLE,83
4802,165.0,4.23887373701787,0.5514018691588785,0.9438767571287909,13.492054750463414,3.60932944606414,0.5514018691588785,0.6646532322454465,0.14457831325301204,STABLE,165
21187,131.0,4.979297923083695,0.5172413793103449,0.9327076126690368,9.115648682145638,4.500117996884883,0.5172413793103449,1.3967858082855746,0.022727272727272728,STABLE,131
29379,165.0,5.121261020333399,0.5370370370370371,0.9388170972669769,11.116727364163902,4.500085094795602,0.5370370370370371,1.1100276315552429,0.018072289156626505,STABLE,165
12998,138.0,4.466111022489792,0.5274725274725275,0.9362967487572058,10.09805206163076,2.250192337282659,0.5274725274725275,0.6507727459057632,0.02877697841726619,STABLE,138
37579,62.0,5.22816672141398,0.4,0.8832225588099292,4.079581030464488,4.50006652651747,0.4,2.269926527822943,0.047619047619047616,STABLE,62
45776,31.0,4.660647327741384,0.23076923076923078,0.7578784625383954,2.0022859928245333,1.0,0.23076923076923078,1.4382786720978329,0.0,STABLE,31
4817,121.0,4.159958002678519,0.525,0.9362450133154983,9.890534499775853,3.0002075980900975,0.525,0.659332861335336,0.00819672131147541,STABLE,121
37584,124.0,4.575014554582114,0.5060240963855421,0.9285950940151024,8.159059014159231,1.0,0.5060240963855421,0.6710718874968139,0.0,STABLE,124
4819,121.0,4.336239528754922,0.525,0.9362450133154983,9.890050360139009,4.50051877982984,0.525,0.7245182754271737,0.02459016393442623,STABLE,121
29396,134.0,4.468303012387536,0.5168539325842697,0.9324033120957855,9.027622495240077,1.0,0.5168539325842697,0.6379194106870392,0.0,STABLE,134
4818,121.0,4.26256973321755,0.525,0.9362450133154983,9.890292398911251,3.7990867579908674,0.525,0.6831627694710801,0.09016393442622951,STABLE,121
21207,105.0,5.15580045378824,0.49295774647887325,0.9244571409964926,7.305743958951203,6.750223982647239,0.49295774647887325,1.4448190828139356,0.04716981132075472,STABLE,105
29400,103.0,4.497054109547331,0.4857142857142857,0.921467668999097,6.939050897489225,1.0682993197278912,0.4857142857142857,1.1709815275044082,0.17307692307692307,STABLE,103
29401,165.0,4.996656121091956,0.5370370370370371,0.9388170972669769,11.115918573701206,3.375123295126016,0.5370370370370371,0.7566051912478358,0.03614457831325301,STABLE,165
21208,149.0,4.355279070792133,0.5306122448979592,0.9370098252692078,10.367149499924047,1.0684647302904564,0.5306122448979592,0.7789023761443267,0.12,STABLE,149
21211,224.0,6.394461662479842,0.5625,0.946310677714848,15.585292056441084,116.92310593559945,0.5625,2.0454546833302314,0.2222222222222222,STABLE,224
45789,176.0,5.1378887367414805,0.5391304347826087,0.9392547207311597,11.36751646997048,3.0000218393063838,0.5391304347826087,1.0082475504790482,0.005649717514124294,STABLE,176
4831,121.0,4.865607298567824,0.525,0.9362450133154983,9.887150727505412,15.190229766093976,0.525,0.8732370856455751,0.07377049180327869,STABLE,121
4834,20.0,3.8605176774617465,0.16666666666666666,0.7024665512903903,1.6341201999836388,1.5002068680182044,0.16666666666666666,1.5395280753857776,0.09523809523809523,STABLE,20
21219,30.0,4.979953345254416,0.24,0.7706290693639405,2.0872368943998265,4.500117818935859,0.24,2.138909191520245,0.0967741935483871,STABLE,30
13032,45.0,4.115044395258413,0.35294117647058826,0.8589810370425962,3.2919352026428808,1.0,0.35294117647058826,1.0491301243779947,0.0,STABLE,45
4841,103.0,5.247337307901166,0.5072463768115942,0.9305861291319928,8.414283795515026,36.50898574674654,0.5072463768115942,1.9103113039562676,0.2980769230769231,STABLE,103
29416,134.0,4.468598380496247,0.5168539325842697,0.9324033120957855,9.027025759744218,1.0,0.5168539325842697,0.6452785609869907,0.0,STABLE,134
37611,85.0,5.330853932944163,0.4576271186440678,0.9103480624345153,5.5925221103423235,5.695567786020048,0.4576271186440678,1.4002398925531103,0.1511627906976744,STABLE,85
13036,50.0,4.320083942715693,0.3783783783783784,0.873981048127358,3.6575873156528798,1.602945688861614,0.3783783783783784,1.5639306894511227,0.39215686274509803,STABLE,50
29420,103.0,4.7757487595112496,0.4857142857142857,0.921467668999097,6.9385922872527885,2.028144119646499,0.4857142857142857,1.4722830468807524,0.28846153846153844,STABLE,103
29421,103.0,4.945788525546071,0.4857142857142857,0.921467668999097,6.93856936651629,3.0000339893273513,0.4857142857142857,1.5146756639923518,0.009615384615384616,STABLE,103
37613,62.0,5.132237269620693,0.4,0.8832225588099292,4.079230832191203,3.604923829527025,0.4,2.4515789077322356,0.38095238095238093,STABLE,62
4848,46.0,3.6856521841155243,0.38235294117647056,0.8786744932173093,3.7571956473129724,1.0,0.38235294117647056,0.9113074399634513,0.0,STABLE,46
37612,62.0,5.132237269620693,0.4,0.8832225588099292,4.079241126763496,3.605019674571945,0.4,2.3799434831867647,0.38095238095238093,STABLE,62
29429,165.0,4.94590659783704,0.5370370370370371,0.9388170972669769,11.114890248825583,3.0000339800876685,0.5370370370370371,0.7219719082657788,0.006024096385542169,STABLE,165
37622,111.0,4.978805706514802,0.49333333333333335,0.9241335419915457,7.302973221320576,2.531391207272341,0.49333333333333335,1.2882658442512442,0.08035714285714286,STABLE,111
4854,121.0,4.089657881621529,0.525,0.9362450133154983,9.881617896527757,2.5323444581788217,0.525,0.7128554381264003,0.07377049180327869,STABLE,121
4856,46.0,3.965342835560622,0.38235294117647056,0.8786744932173093,3.7564658046427537,1.901153212520593,0.38235294117647056,1.095691895972995,0.2553191489361702,STABLE,46
37625,111.0,5.154925845525401,0.49333333333333335,0.9241335419915457,7.302917948738879,3.7970498338870433,0.49333333333333335,1.4316435862386419,0.09821428571428571,STABLE,111
13046,200.0,5.281026545814859,0.5581395348837209,0.945294513078226,14.62916538198622,14.640196228729112,0.5581395348837209,0.9729433349069028,0.263681592039801,STABLE,200
13051,76.0,5.047309921129448,0.4528301886792453,0.9093934226727596,5.558858064414102,8.544019615355145,0.4528301886792453,2.1112271110302525,0.19480519480519481,STABLE,76
21244,100.0,5.08283202754784,0.4852941176470588,0.9215608652945444,6.956634103123486,5.696290717379025,0.4852941176470588,1.5649142218386376,0.12871287128712872,STABLE,100
4861,165.0,4.442495447282601,0.5514018691588785,0.9438767571287909,13.472646025141403,5.698415963793458,0.5514018691588785,0.6782369310783372,0.0783132530120482,STABLE,165
37627,62.0,5.507128291374737,0.4,0.8832225588099292,4.079086742363782,8.543333244744465,0.4,3.149798851370333,0.23809523809523808,STABLE,62
4863,90.0,5.777468147277004,0.4918032786885246,0.9254482516437046,7.3483599325814595,123.18651038453629,0.4918032786885246,2.4431078495695893,0.4065934065934066,STABLE,90
29440,41.0,4.468952557265534,0.3125,0.8296071030882031,2.7617815147430473,1.0,0.3125,1.023825673050965,0.0,STABLE,41
13056,32.0,4.115843404112816,0.2692307692307692,0.7990485210442682,2.340477215974745,1.0,0.2692307692307692,0.9507891353908645,0.0,STABLE,32
13049,200.0,5.281026545814859,0.5581395348837209,0.945294513078226,14.62881043208787,14.636830408460419,0.5581395348837209,0.9929510827846041,0.263681592039801,STABLE,200
45828,31.0,4.661140380936254,0.23076923076923078,0.7578784625383954,2.0020741869172483,1.0,0.23076923076923078,1.9512690064775777,0.0,STABLE,31
