d,k,c,n,omega,cycle_or_info
2,6,5,1339,CYCLIC,[np.int32(-1)]
2,6,5,212,CYCLIC,[np.int32(-1)]
2,6,5,822,CYCLIC,[np.int32(-1)]
2,6,5,1840,CYCLIC,[np.int32(-1)]
2,6,5,1251,CYCLIC,[np.int32(-1)]
2,6,5,1919,CYCLIC,[np.int32(-1)]
2,6,5,1699,CYCLIC,[np.int32(-1)]
2,6,5,759,CYCLIC,[np.int32(-1)]
2,6,5,910,CYCLIC,[np.int32(-1)]
2,6,5,1018,CYCLIC,[np.int32(-1)]
2,6,5,1021,CYCLIC,[np.int32(-1)]
2,6,5,177,CYCLIC,[np.int32(-1)]
2,6,5,1023,CYCLIC,[np.int32(-1)]
2,6,5,1986,CYCLIC,[np.int32(-1)]
2,6,5,1546,CYCLIC,[np.int32(-1)]
2,6,5,65,CYCLIC,[np.int32(-1)]
2,6,5,806,CYCLIC,[np.int32(-1)]
2,6,5,1963,CYCLIC,[np.int32(-1)]
2,6,5,1508,CYCLIC,[np.int32(-1)]
2,6,5,466,CYCLIC,[np.int32(-1)]
2,6,5,22,CYCLIC,[np.int32(-1)]
2,6,5,1254,CYCLIC,[np.int32(-1)]
2,6,5,11,CYCLIC,[np.int32(-1)]
2,6,5,1279,CYCLIC,[np.int32(-1)]
2,6,5,262,CYCLIC,[np.int32(-1)]
2,6,5,398,CYCLIC,[np.int32(-1)]
2,6,5,606,CYCLIC,[np.int32(-1)]
2,6,5,1141,CYCLIC,[np.int32(-1)]
2,6,5,270,CYCLIC,[np.int32(-1)]
2,6,5,1665,CYCLIC,[np.int32(-1)]
2,6,5,33,CYCLIC,[np.int32(-1)]
2,6,5,1528,CYCLIC,[np.int32(-1)]
2,6,5,1255,CYCLIC,[np.int32(-1)]
2,6,5,1821,CYCLIC,[np.int32(-1)]
2,6,5,1440,CYCLIC,[np.int32(-1)]
2,6,5,1833,CYCLIC,[np.int32(-1)]
2,6,5,593,CYCLIC,[np.int32(-1)]
2,6,5,171,CYCLIC,[np.int32(-1)]
2,6,5,496,CYCLIC,[np.int32(-1)]
2,6,5,265,CYCLIC,[np.int32(-1)]
2,6,5,188,CYCLIC,[np.int32(-1)]
2,6,5,1873,CYCLIC,[np.int32(-1)]
2,6,5,1981,CYCLIC,[np.int32(-1)]
2,6,5,1149,CYCLIC,[np.int32(-1)]
2,6,5,1759,CYCLIC,[np.int32(-1)]
2,6,5,167,CYCLIC,[np.int32(-1)]
2,6,5,1371,CYCLIC,[np.int32(-1)]
2,6,5,222,CYCLIC,[np.int32(-1)]
2,6,5,1135,CYCLIC,[np.int32(-1)]
2,6,5,1229,CYCLIC,[np.int32(-1)]
2,6,5,732,CYCLIC,[np.int32(-1)]
2,6,5,963,CYCLIC,[np.int32(-1)]
2,6,5,1666,CYCLIC,[np.int32(-1)]
2,6,5,1930,CYCLIC,[np.int32(-1)]
2,6,5,493,CYCLIC,[np.int32(-1)]
2,6,5,1736,CYCLIC,[np.int32(-1)]
2,6,5,994,CYCLIC,[np.int32(-1)]
2,6,5,1096,CYCLIC,[np.int32(-1)]
2,6,5,1982,CYCLIC,[np.int32(-1)]
2,6,5,1472,CYCLIC,[np.int32(-1)]
2,6,5,96,CYCLIC,[np.int32(-1)]
2,6,5,1925,CYCLIC,[np.int32(-1)]
2,6,5,544,CYCLIC,[np.int32(-1)]
2,6,5,304,CYCLIC,[np.int32(-1)]
2,6,5,203,CYCLIC,[np.int32(-1)]
2,6,5,1961,CYCLIC,[np.int32(-1)]
2,6,5,1416,CYCLIC,[np.int32(-1)]
2,6,5,15,CYCLIC,[np.int32(-1)]
2,6,5,1106,CYCLIC,[np.int32(-1)]
2,6,5,183,CYCLIC,[np.int32(-1)]
2,6,5,1003,CYCLIC,[np.int32(-1)]
2,6,5,377,CYCLIC,[np.int32(-1)]
2,6,5,75,CYCLIC,[np.int32(-1)]
2,6,6,1114,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,680,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,688,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,880,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1253,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1917,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,386,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1926,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1661,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1546,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,253,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,216,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1671,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1311,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1779,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1825,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1917,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1729,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,184,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1393,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1315,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1192,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1483,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,411,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1497,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1353,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1055,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,370,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1565,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,975,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,18,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,384,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,613,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1549,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1203,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,725,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1045,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,648,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1122,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,534,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1534,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1600,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1271,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,35,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,789,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,335,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1579,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,595,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,388,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1390,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1731,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1860,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1503,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1625,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1031,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,623,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,24,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,215,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1422,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1819,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1535,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1323,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1563,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1669,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1168,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,59,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1643,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,734,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1676,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1706,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,525,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1731,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1293,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1080,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,471,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,756,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,714,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1711,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,573,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1394,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1828,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,304,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,180,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,266,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,974,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,780,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1294,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,614,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1679,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1165,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1780,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1679,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,437,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,404,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1764,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,18,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,1814,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,676,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,6,697,CYCLIC,[np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,6,7,191,CYCLIC,[np.int32(1717986917)]
2,6,7,1218,CYCLIC,[np.int32(1717986917)]
2,6,7,65,CYCLIC,[np.int32(1717986917)]
2,6,7,1321,CYCLIC,[np.int32(1717986917)]
2,6,7,1861,CYCLIC,[np.int32(1717986917)]
2,6,7,1462,CYCLIC,[np.int32(1717986917)]
2,6,7,1013,CYCLIC,[np.int32(1717986917)]
2,6,7,890,CYCLIC,[np.int32(1717986917)]
2,6,7,1985,CYCLIC,[np.int32(1717986917)]
2,6,7,1868,CYCLIC,[np.int32(1717986917)]
2,6,7,546,CYCLIC,[np.int32(1717986917)]
2,6,7,169,CYCLIC,[np.int32(1717986917)]
2,6,7,1298,CYCLIC,[np.int32(1717986917)]
2,6,7,1495,CYCLIC,[np.int32(1717986917)]
2,6,7,342,CYCLIC,[np.int32(1717986917)]
2,6,7,359,CYCLIC,[np.int32(1717986917)]
2,6,7,771,CYCLIC,[np.int32(1717986917)]
2,6,7,911,CYCLIC,[np.int32(1717986917)]
2,6,7,1268,CYCLIC,[np.int32(1717986917)]
2,6,7,667,CYCLIC,[np.int32(1717986917)]
2,6,7,1430,CYCLIC,[np.int32(1717986917)]
2,6,7,1668,CYCLIC,[np.int32(1717986917)]
2,6,7,625,CYCLIC,[np.int32(1717986917)]
2,6,7,938,CYCLIC,[np.int32(1717986917)]
2,6,7,389,CYCLIC,[np.int32(1717986917)]
2,6,7,310,CYCLIC,[np.int32(1717986917)]
2,6,7,383,CYCLIC,[np.int32(1717986917)]
2,6,7,1674,CYCLIC,[np.int32(1717986917)]
2,6,7,301,CYCLIC,[np.int32(1717986917)]
2,6,7,582,CYCLIC,[np.int32(1717986917)]
2,6,7,189,CYCLIC,[np.int32(1717986917)]
2,6,7,1706,CYCLIC,[np.int32(1717986917)]
2,6,7,1012,CYCLIC,[np.int32(1717986917)]
2,6,7,1267,CYCLIC,[np.int32(1717986917)]
2,6,7,1498,CYCLIC,[np.int32(1717986917)]
2,6,7,459,CYCLIC,[np.int32(1717986917)]
2,6,7,1838,CYCLIC,[np.int32(1717986917)]
2,6,7,1547,CYCLIC,[np.int32(1717986917)]
2,6,7,826,CYCLIC,[np.int32(1717986917)]
2,6,7,522,CYCLIC,[np.int32(1717986917)]
2,6,7,141,CYCLIC,[np.int32(1717986917)]
2,6,7,69,CYCLIC,[np.int32(1717986917)]
2,6,7,814,CYCLIC,[np.int32(1717986917)]
2,6,7,370,CYCLIC,[np.int32(1717986917)]
2,6,7,837,CYCLIC,[np.int32(1717986917)]
2,6,7,456,CYCLIC,[np.int32(1717986917)]
2,6,7,1055,CYCLIC,[np.int32(1717986917)]
2,6,7,1032,CYCLIC,[np.int32(1717986917)]
2,6,7,268,CYCLIC,[np.int32(1717986917)]
2,6,7,384,CYCLIC,[np.int32(1717986917)]
2,6,7,829,CYCLIC,[np.int32(1717986917)]
2,6,7,171,CYCLIC,[np.int32(1717986917)]
2,6,7,1305,CYCLIC,[np.int32(1717986917)]
2,6,7,1215,CYCLIC,[np.int32(1717986917)]
2,6,7,866,CYCLIC,[np.int32(1717986917)]
2,6,7,642,CYCLIC,[np.int32(1717986917)]
2,6,7,779,CYCLIC,[np.int32(1717986917)]
2,6,7,1558,CYCLIC,[np.int32(1717986917)]
2,6,7,1673,CYCLIC,[np.int32(1717986917)]
2,6,7,213,CYCLIC,[np.int32(1717986917)]
2,6,7,1393,CYCLIC,[np.int32(1717986917)]
2,6,7,249,CYCLIC,[np.int32(1717986917)]
2,6,7,1041,CYCLIC,[np.int32(1717986917)]
2,6,7,1700,CYCLIC,[np.int32(1717986917)]
2,6,7,1511,CYCLIC,[np.int32(1717986917)]
2,6,7,474,CYCLIC,[np.int32(1717986917)]
2,6,7,1968,CYCLIC,[np.int32(1717986917)]
2,6,7,86,CYCLIC,[np.int32(1717986917)]
2,6,7,609,CYCLIC,[np.int32(1717986917)]
2,6,7,1617,CYCLIC,[np.int32(1717986917)]
2,6,7,331,CYCLIC,[np.int32(1717986917)]
2,6,7,747,CYCLIC,[np.int32(1717986917)]
2,6,7,1660,CYCLIC,[np.int32(1717986917)]
2,6,7,418,CYCLIC,[np.int32(1717986917)]
2,6,7,1615,CYCLIC,[np.int32(1717986917)]
2,6,7,544,CYCLIC,[np.int32(1717986917)]
2,6,7,467,CYCLIC,[np.int32(1717986917)]
2,6,7,331,CYCLIC,[np.int32(1717986917)]
2,6,7,1609,CYCLIC,[np.int32(1717986917)]
2,6,7,177,CYCLIC,[np.int32(1717986917)]
2,6,7,469,CYCLIC,[np.int32(1717986917)]
2,6,7,1990,CYCLIC,[np.int32(1717986917)]
2,6,7,1844,CYCLIC,[np.int32(1717986917)]
2,6,7,358,CYCLIC,[np.int32(1717986917)]
2,6,7,1878,CYCLIC,[np.int32(1717986917)]
2,6,7,261,CYCLIC,[np.int32(1717986917)]
2,6,7,88,CYCLIC,[np.int32(1717986917)]
2,6,7,536,CYCLIC,[np.int32(1717986917)]
2,6,7,179,CYCLIC,[np.int32(1717986917)]
2,6,7,1142,CYCLIC,[np.int32(1717986917)]
2,6,7,1913,CYCLIC,[np.int32(1717986917)]
2,6,7,563,CYCLIC,[np.int32(1717986917)]
2,6,7,722,CYCLIC,[np.int32(1717986917)]
2,6,7,1714,CYCLIC,[np.int32(1717986917)]
2,6,7,604,CYCLIC,[np.int32(1717986917)]
2,6,7,333,CYCLIC,[np.int32(1717986917)]
2,6,7,1602,CYCLIC,[np.int32(1717986917)]
2,6,7,1306,CYCLIC,[np.int32(1717986917)]
2,6,9,1465,CYCLIC,[np.int32(-858993461)]
2,6,9,1010,CYCLIC,[np.int32(-858993461)]
2,6,9,137,CYCLIC,[np.int32(-858993461)]
2,6,9,192,CYCLIC,[np.int32(-858993461)]
2,6,9,24,CYCLIC,[np.int32(-858993461)]
2,6,9,1291,CYCLIC,[np.int32(-858993461)]
2,6,9,1065,CYCLIC,[np.int32(-858993461)]
2,6,9,385,CYCLIC,[np.int32(-858993461)]
2,6,9,1994,CYCLIC,[np.int32(-858993461)]
2,6,9,515,CYCLIC,[np.int32(-858993461)]
2,6,9,1977,CYCLIC,[np.int32(-858993461)]
2,6,9,787,CYCLIC,[np.int32(-858993461)]
2,6,9,1840,CYCLIC,[np.int32(-858993461)]
2,6,9,1554,CYCLIC,[np.int32(-858993461)]
2,6,9,770,CYCLIC,[np.int32(-858993461)]
2,6,9,1767,CYCLIC,[np.int32(-858993461)]
2,6,9,1219,CYCLIC,[np.int32(-858993461)]
2,6,9,645,CYCLIC,[np.int32(-858993461)]
2,6,9,1343,CYCLIC,[np.int32(-858993461)]
2,6,9,1863,CYCLIC,[np.int32(-858993461)]
2,6,9,727,CYCLIC,[np.int32(-858993461)]
2,6,9,1418,CYCLIC,[np.int32(-858993461)]
2,6,9,1325,CYCLIC,[np.int32(-858993461)]
2,6,9,770,CYCLIC,[np.int32(-858993461)]
2,6,9,293,CYCLIC,[np.int32(-858993461)]
2,6,9,1710,CYCLIC,[np.int32(-858993461)]
2,6,9,1540,CYCLIC,[np.int32(-858993461)]
2,6,9,744,CYCLIC,[np.int32(-858993461)]
2,6,9,1401,CYCLIC,[np.int32(-858993461)]
2,6,9,1596,CYCLIC,[np.int32(-858993461)]
2,6,9,296,CYCLIC,[np.int32(-858993461)]
2,6,9,1228,CYCLIC,[np.int32(-858993461)]
2,6,9,468,CYCLIC,[np.int32(-858993461)]
2,6,9,1148,CYCLIC,[np.int32(-858993461)]
2,6,9,913,CYCLIC,[np.int32(-858993461)]
2,6,9,1395,CYCLIC,[np.int32(-858993461)]
2,6,9,1791,CYCLIC,[np.int32(-858993461)]
2,6,9,1873,CYCLIC,[np.int32(-858993461)]
2,6,9,528,CYCLIC,[np.int32(-858993461)]
2,6,9,1751,CYCLIC,[np.int32(-858993461)]
2,6,9,281,CYCLIC,[np.int32(-858993461)]
2,6,9,1679,CYCLIC,[np.int32(-858993461)]
2,6,9,689,CYCLIC,[np.int32(-858993461)]
2,6,9,337,CYCLIC,[np.int32(-858993461)]
2,6,9,1717,CYCLIC,[np.int32(-858993461)]
2,6,9,1971,CYCLIC,[np.int32(-858993461)]
2,6,9,574,CYCLIC,[np.int32(-858993461)]
2,6,9,411,CYCLIC,[np.int32(-858993461)]
2,6,9,1857,CYCLIC,[np.int32(-858993461)]
2,6,9,732,CYCLIC,[np.int32(-858993461)]
2,6,9,568,CYCLIC,[np.int32(-858993461)]
2,6,9,714,CYCLIC,[np.int32(-858993461)]
2,6,9,1432,CYCLIC,[np.int32(-858993461)]
2,6,9,485,CYCLIC,[np.int32(-858993461)]
2,6,9,235,CYCLIC,[np.int32(-858993461)]
2,6,9,312,CYCLIC,[np.int32(-858993461)]
2,6,9,1918,CYCLIC,[np.int32(-858993461)]
2,6,9,1493,CYCLIC,[np.int32(-858993461)]
2,6,9,199,CYCLIC,[np.int32(-858993461)]
2,6,9,1436,CYCLIC,[np.int32(-858993461)]
2,6,9,1048,CYCLIC,[np.int32(-858993461)]
2,6,9,545,CYCLIC,[np.int32(-858993461)]
2,6,9,1092,CYCLIC,[np.int32(-858993461)]
2,6,9,1690,CYCLIC,[np.int32(-858993461)]
2,6,9,1849,CYCLIC,[np.int32(-858993461)]
2,6,9,1256,CYCLIC,[np.int32(-858993461)]
2,6,9,442,CYCLIC,[np.int32(-858993461)]
2,6,9,1013,CYCLIC,[np.int32(-858993461)]
2,6,9,892,CYCLIC,[np.int32(-858993461)]
2,6,9,672,CYCLIC,[np.int32(-858993461)]
2,6,9,1249,CYCLIC,[np.int32(-858993461)]
2,6,9,859,CYCLIC,[np.int32(-858993461)]
2,6,9,1305,CYCLIC,[np.int32(-858993461)]
2,6,9,1721,CYCLIC,[np.int32(-858993461)]
2,6,9,68,CYCLIC,[np.int32(-858993461)]
2,6,9,537,CYCLIC,[np.int32(-858993461)]
2,6,9,1379,CYCLIC,[np.int32(-858993461)]
2,6,9,58,CYCLIC,[np.int32(-858993461)]
2,6,9,994,CYCLIC,[np.int32(-858993461)]
2,6,9,756,CYCLIC,[np.int32(-858993461)]
2,6,9,1482,CYCLIC,[np.int32(-858993461)]
2,6,9,1947,CYCLIC,[np.int32(-858993461)]
2,6,9,1063,CYCLIC,[np.int32(-858993461)]
2,6,9,973,CYCLIC,[np.int32(-858993461)]
2,6,9,1419,CYCLIC,[np.int32(-858993461)]
2,6,9,1682,CYCLIC,[np.int32(-858993461)]
2,6,9,290,CYCLIC,[np.int32(-858993461)]
2,6,9,1323,CYCLIC,[np.int32(-858993461)]
2,6,9,261,CYCLIC,[np.int32(-858993461)]
2,6,9,69,CYCLIC,[np.int32(-858993461)]
2,6,9,710,CYCLIC,[np.int32(-858993461)]
2,6,9,315,CYCLIC,[np.int32(-858993461)]
2,6,9,387,CYCLIC,[np.int32(-858993461)]
2,6,9,871,CYCLIC,[np.int32(-858993461)]
2,6,9,1375,CYCLIC,[np.int32(-858993461)]
2,6,9,1034,CYCLIC,[np.int32(-858993461)]
2,6,9,168,CYCLIC,[np.int32(-858993461)]
2,6,9,1729,CYCLIC,[np.int32(-858993461)]
2,6,9,1619,CYCLIC,[np.int32(-858993461)]
2,7,3,1570,CYCLIC,[np.int32(-172), np.int32(-86), np.int32(-43), np.int32(-298), np.int32(-149), np.int32(-1040), np.int32(-520), np.int32(-260), np.int32(-130), np.int32(-65)]...
2,7,5,19,CYCLIC,[np.int32(138), np.int32(69), np.int32(488), np.int32(244), np.int32(122), np.int32(61), np.int32(432), np.int32(216), np.int32(108), np.int32(54)]...
2,7,5,57,CYCLIC,[np.int32(404), np.int32(202), np.int32(101), np.int32(712), np.int32(356), np.int32(178), np.int32(89), np.int32(628), np.int32(314), np.int32(157)]...
2,7,5,76,CYCLIC,[np.int32(138), np.int32(69), np.int32(488), np.int32(244), np.int32(122), np.int32(61), np.int32(432), np.int32(216), np.int32(108), np.int32(54)]...
2,7,5,320,CYCLIC,[np.int32(40), np.int32(20), np.int32(10), np.int32(5)]
2,7,5,1197,CYCLIC,[np.int32(922), np.int32(461), np.int32(3232), np.int32(1616), np.int32(808), np.int32(404), np.int32(202), np.int32(101), np.int32(712), np.int32(356)]...
2,7,5,1197,CYCLIC,[np.int32(922), np.int32(461), np.int32(3232), np.int32(1616), np.int32(808), np.int32(404), np.int32(202), np.int32(101), np.int32(712), np.int32(356)]...
2,7,5,58,CYCLIC,[np.int32(26), np.int32(13), np.int32(96), np.int32(48), np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,7,5,1773,CYCLIC,[np.int32(194), np.int32(97), np.int32(684), np.int32(342), np.int32(171), np.int32(1202), np.int32(601), np.int32(4212), np.int32(2106), np.int32(1053)]...
2,7,5,832,CYCLIC,[np.int32(26), np.int32(13), np.int32(96), np.int32(48), np.int32(24), np.int32(12), np.int32(6), np.int32(3)]
2,7,5,448,CYCLIC,[np.int32(54), np.int32(27), np.int32(194), np.int32(97), np.int32(684), np.int32(342), np.int32(171), np.int32(1202), np.int32(601), np.int32(4212)]...
2,7,5,54,CYCLIC,[np.int32(54), np.int32(27), np.int32(194), np.int32(97), np.int32(684), np.int32(342), np.int32(171), np.int32(1202), np.int32(601), np.int32(4212)]...
2,7,5,732,CYCLIC,[np.int32(432), np.int32(216), np.int32(108), np.int32(54), np.int32(27), np.int32(194), np.int32(97), np.int32(684), np.int32(342), np.int32(171)]...
2,7,7,1366,CYCLIC,[np.int32(89922), np.int32(44961), np.int32(314734), np.int32(157367), np.int32(1101576), np.int32(550788), np.int32(275394), np.int32(137697), np.int32(963886), np.int32(481943)]...
2,7,7,142,CYCLIC,[np.int32(56), np.int32(28), np.int32(14), np.int32(7)]
2,7,7,906,CYCLIC,[np.int32(11130), np.int32(5565), np.int32(38962), np.int32(19481), np.int32(136374), np.int32(68187), np.int32(477316), np.int32(238658), np.int32(119329), np.int32(835310)]...
2,7,7,1169,CYCLIC,[np.int32(56), np.int32(28), np.int32(14), np.int32(7)]
2,7,7,326,CYCLIC,[np.int32(56), np.int32(28), np.int32(14), np.int32(7)]
2,7,7,56,CYCLIC,[np.int32(56), np.int32(28), np.int32(14), np.int32(7)]
2,7,7,1334,CYCLIC,[np.int32(56), np.int32(28), np.int32(14), np.int32(7)]
2,7,9,738,CYCLIC,[np.int32(72), np.int32(36), np.int32(18), np.int32(9)]
