n,cluster,length,max_log,stopping_time,event_entropy,event_compression,peak_count,return_count,cycle_count,avg_run_length,max_run_length,up_ratio,unique_values,fractal_like
20591,2,88,5.7735882620511845,87,1.7271223829098978,0.9612903225806452,8,60,0.0,1.0402684563758389,5,0.18064516129032257,88,1.0
4210,6,127,3.965342835560622,126,1.5784606413418343,0.9959514170040485,4,117,0.0,1.0040650406504066,2,0.17813765182186234,127,1.0
45179,6,115,5.3593136362668385,114,1.5748896460637736,0.9813953488372092,3,98,0.0,1.018957345971564,2,0.17674418604651163,115,1.0
36988,4,187,5.602035018677283,186,1.6097355354458882,0.9830508474576272,7,161,0.0,1.0172413793103448,3,0.1864406779661017,187,1.0
20604,1,93,5.376534985393631,92,1.746986547069103,0.9256756756756757,8,48,0.0,1.0802919708029197,3,0.20270270270270271,93,1.0
28798,4,166,5.515938718224567,165,1.6022096775479437,0.9841772151898734,6,145,0.0,1.0160771704180065,4,0.18354430379746836,166,1.0
36995,4,187,5.221364675884359,186,1.5160163315001243,0.994579945799458,2,181,0.0,1.005449591280654,3,0.17886178861788618,187,1.0
20613,6,150,4.791276503726738,149,1.4988831067371569,0.9966216216216216,1,146,0.0,1.0033898305084745,2,0.17567567567567569,150,1.0
37001,3,143,6.079274247490616,142,1.678044858380924,0.9692307692307692,9,109,0.0,1.0317460317460319,6,0.18846153846153846,143,1.0
28810,6,122,4.635654616118119,121,1.4963807940789224,1.0,1,120,0.0,1.0,1,0.16942148760330578,122,1.0
45195,5,63,5.308310378377389,62,1.577750434913879,0.9734513274336283,2,49,0.0,1.0272727272727273,2,0.1592920353982301,63,1.0
20623,2,88,5.31976585211593,87,1.6524250610839015,0.9463087248322147,4,58,0.0,1.0567375886524824,4,0.18791946308724833,88,1.0
28819,2,78,5.192637135564036,77,1.654158830748766,0.9552238805970149,4,53,0.0,1.046875,3,0.1791044776119403,78,1.0
28821,6,166,4.936840345812756,165,1.4958569822398387,0.9969604863221885,1,163,0.0,1.0030487804878048,2,0.1762917933130699,166,1.0
45205,5,89,5.132314133066679,88,1.4987645834980177,0.9942857142857143,1,86,0.0,1.0057471264367817,2,0.16,89,1.0
12440,0,38,4.0948552900836805,37,1.4001961040226678,1.0,0,37,0.0,1.0,1,0.12162162162162163,38,1.0
12441,1,139,5.538504613154735,138,1.7324549238115807,0.9380530973451328,10,78,0.0,1.0660377358490567,3,0.21238938053097345,139,1.0
45212,5,89,4.933694768277003,88,1.5613315428625953,1.0,3,84,0.0,1.0,1,0.16,89,1.0
28828,5,73,4.738280991116689,72,1.5724401073661982,1.0,3,68,0.0,1.0,1,0.15384615384615385,73,1.0
12446,5,38,4.79945772421948,37,1.677492563325899,0.9710144927536232,4,28,0.0,1.0298507462686568,3,0.13043478260869565,38,1.0
4256,0,34,3.6291036501771363,33,1.3995242605221339,1.0,0,33,0.0,1.0,1,0.12121212121212122,34,1.0
12458,6,126,4.271586064027271,125,1.4979083193867047,1.0,1,124,0.0,1.0,1,0.172,126,1.0
12461,5,64,4.572697384982698,63,1.5079136514192921,0.9919354838709677,1,60,0.0,1.008130081300813,2,0.1532258064516129,64,1.0
45231,2,63,5.660839874736055,62,1.6722995387934523,0.9428571428571428,4,39,0.0,1.0606060606060606,3,0.17142857142857143,63,1.0
12466,0,64,4.323066376363904,63,1.5470718869662445,1.0,2,60,0.0,1.0,1,0.152,64,1.0
37043,5,50,5.22192778402015,49,1.5593505448696834,0.9787234042553191,2,43,0.0,1.0217391304347827,3,0.13829787234042554,50,1.0
45236,6,115,4.6554937959296625,114,1.4591479170272448,1.0,0,114,0.0,1.0,1,0.16666666666666666,115,1.0
45239,2,102,6.041633059841988,101,1.6961244703318736,0.9548022598870056,7,69,0.0,1.047337278106509,5,0.1864406779661017,102,1.0
28856,0,47,4.460251179454363,46,1.414027862689752,1.0,0,46,0.0,1.0,1,0.13043478260869565,47,1.0
45241,5,63,5.183819127881202,62,1.5901381726591461,0.9541284403669725,2,45,0.0,1.0480769230769231,2,0.1651376146788991,63,1.0
4283,4,127,4.336239528754922,126,1.5828223159260102,0.9743589743589743,3,105,0.0,1.0263157894736843,3,0.18803418803418803,127,1.0
12479,2,87,5.453790607803249,86,1.715305798559577,0.9428571428571428,6,48,0.0,1.0606060606060606,4,0.2,87,1.0
20674,6,150,4.593917107968336,149,1.5229317841028265,1.0,2,144,0.0,1.0,1,0.17627118644067796,150,1.0
28867,5,73,5.113625867244077,72,1.555623695192975,0.9855072463768116,2,64,0.0,1.0147058823529411,3,0.15942028985507245,73,1.0
45253,6,115,5.132775028284888,114,1.4975287172335563,0.9955947136563876,1,112,0.0,1.0044247787610618,2,0.16740088105726872,115,1.0
20680,0,57,4.3155715346144525,56,1.4315602842833157,1.0,0,56,0.0,1.0,1,0.14285714285714285,57,1.0
28875,5,47,5.113746204685859,46,1.5679552987591523,0.9770114942528736,2,39,0.0,1.0235294117647058,2,0.13793103448275862,47,1.0
45260,6,115,4.7068969238547025,114,1.4954165085266498,1.0,1,113,0.0,1.0,1,0.16666666666666666,115,1.0
45261,6,115,5.132851796623164,114,1.4996307425150528,0.995575221238938,1,111,0.0,1.0044444444444445,2,0.168141592920354,115,1.0
12492,0,64,4.14789264483285,63,1.500408612234397,1.0,1,62,0.0,1.0,1,0.15079365079365079,64,1.0
20683,6,150,4.9688423769305246,149,1.526229543824456,0.9931740614334471,2,142,0.0,1.006872852233677,2,0.17747440273037543,150,1.0
4305,2,78,4.595110255778039,77,1.6599030399802222,0.9555555555555556,4,54,0.0,1.0465116279069768,3,0.18518518518518517,78,1.0
4309,0,34,4.111564935454498,33,1.5042679612382814,0.9846153846153847,1,31,0.0,1.015625,2,0.12307692307692308,34,1.0
12504,6,157,4.426982710997247,156,1.519245098317859,0.9967845659163987,2,153,0.0,1.0032258064516129,2,0.17684887459807075,157,1.0
28890,5,73,4.790432953861682,72,1.5457337576510806,0.9929078014184397,2,67,0.0,1.0071428571428571,2,0.15602836879432624,73,1.0
4320,0,47,3.63558426631123,46,1.429490518521298,1.0,0,46,0.0,1.0,1,0.14130434782608695,47,1.0
37089,2,94,5.853065773964014,93,1.6638094009153626,0.9651162790697675,6,73,0.0,1.036144578313253,5,0.1744186046511628,94,1.0
45287,2,115,5.71253269568678,114,1.6199265200532704,0.9766355140186916,5,95,0.0,1.0239234449760766,4,0.17757009345794392,115,1.0
28904,6,122,4.460972973711134,121,1.4618536030160971,1.0,0,121,0.0,1.0,1,0.16942148760330578,122,1.0
12522,6,126,4.273811199399403,125,1.4979083193867047,1.0,1,124,0.0,1.0,1,0.172,126,1.0
12525,6,113,4.574922104783855,112,1.511686279261599,0.9954128440366973,1,105,0.0,1.0046082949308757,2,0.1743119266055046,113,1.0
20719,1,62,5.901214677615827,61,1.784174988773275,0.93,8,31,0.0,1.075268817204301,4,0.18,62,1.0
20721,5,44,4.793545937985268,43,1.5053474513392384,0.9759036144578314,1,39,0.0,1.0246913580246915,2,0.13253012048192772,44,1.0
4338,5,78,4.143420785129937,77,1.6578570504105454,0.9862068965517241,5,63,0.0,1.013986013986014,2,0.1724137931034483,78,1.0
37115,3,143,6.205544572408651,142,1.6933915558798698,0.96,9,99,0.0,1.0416666666666667,3,0.196,143,1.0
20734,1,150,6.106169471086994,149,1.7390808751502482,0.9330543933054394,11,79,0.0,1.0717488789237668,3,0.2175732217573222,150,1.0
12553,5,64,4.803163389570672,63,1.621131061037611,0.9652173913043478,3,49,0.0,1.0360360360360361,2,0.16521739130434782,64,1.0
12557,0,38,4.57603020559133,37,1.5017444537602946,0.9861111111111112,1,34,0.0,1.0140845070422535,2,0.125,38,1.0
20753,5,44,4.794216091788099,43,1.5053474513392384,0.9759036144578314,1,39,0.0,1.0246913580246915,2,0.13253012048192772,44,1.0
28950,4,166,4.813854421271353,165,1.5209727703275977,0.9969325153374233,2,159,0.0,1.003076923076923,2,0.17791411042944785,166,1.0
28953,4,166,4.989987902552932,165,1.5298024536551824,0.990625,2,153,0.0,1.0094637223974763,2,0.18125,166,1.0
45337,3,208,6.106169471086994,207,1.6697102869910467,0.9515669515669516,9,135,0.0,1.0508982035928143,3,0.21082621082621084,208,1.0
28957,5,47,4.938884819336736,46,1.517846462297527,0.9883720930232558,1,39,0.0,1.011764705882353,2,0.13953488372093023,47,1.0
12573,6,108,4.576583197552172,107,1.5144741511001123,0.9951690821256038,1,99,0.0,1.0048543689320388,2,0.17391304347826086,108,1.0
12584,0,64,4.099853219884381,63,1.4416112794049645,1.0,0,63,0.0,1.0,1,0.15079365079365079,64,1.0
20777,2,75,5.374163395544827,74,1.6767801648422116,0.9621212121212122,5,53,0.0,1.0393700787401574,3,0.17424242424242425,75,1.0
28970,0,73,4.638059742039357,72,1.4967836779451649,1.0,1,71,0.0,1.0,1,0.1527777777777778,73,1.0
20778,6,150,4.493722868961196,149,1.495633254862924,1.0,1,148,0.0,1.0,1,0.174496644295302,150,1.0
45356,6,133,4.707817057676984,132,1.4949703061952688,1.0,1,131,0.0,1.0,1,0.17045454545454544,133,1.0
4400,5,96,3.965342835560622,95,1.5674063976758879,0.9946808510638298,3,90,0.0,1.0053475935828877,2,0.1702127659574468,96,1.0
28978,6,166,4.6893532632422525,165,1.5194821146592448,1.0,2,160,0.0,1.0,1,0.17737003058103976,166,1.0
37171,5,63,5.2234258459395635,62,1.5528446215982807,0.9833333333333333,2,56,0.0,1.0169491525423728,3,0.15,63,1.0
28981,5,73,4.9392446118149085,72,1.5000803138070298,0.993006993006993,1,70,0.0,1.0070422535211268,2,0.15384615384615385,73,1.0
28982,4,166,5.217686567696991,165,1.5796736572941235,0.9875389408099688,5,151,0.0,1.0126182965299684,3,0.1806853582554517,166,1.0
4407,2,52,4.473530762258132,51,1.6588715835154106,0.9431818181818182,3,34,0.0,1.0602409638554218,3,0.17045454545454544,52,1.0
37175,2,63,5.399564701613989,62,1.6253422764064638,0.9545454545454546,3,45,0.0,1.0476190476190477,3,0.16363636363636364,63,1.0
12601,4,157,4.782250403478937,156,1.5860089158762385,0.976027397260274,4,132,0.0,1.024561403508772,3,0.18835616438356165,157,1.0
12602,0,64,4.276576681698554,63,1.500408612234397,1.0,1,62,0.0,1.0,1,0.15079365079365079,64,1.0
20795,4,150,5.022350001387845,149,1.5494729111343348,0.9896907216494846,3,139,0.0,1.0104166666666667,3,0.17869415807560138,150,1.0
37183,1,156,6.308638888145387,155,1.7201294500219753,0.8973214285714286,10,59,0.0,1.1144278606965174,4,0.24107142857142858,156,1.0
28992,0,21,4.462293155542531,20,1.2344977967946407,1.0,0,20,0.0,1.0,1,0.05,21,1.0
4418,5,78,3.9753858489894673,77,1.5544765866789652,0.9933333333333333,2,71,0.0,1.0067114093959733,2,0.16666666666666666,78,1.0
4428,6,140,3.965342835560622,139,1.589293707017462,0.9963369963369964,5,129,0.0,1.0036764705882353,2,0.1794871794871795,140,1.0
29005,5,73,4.939604106468712,72,1.5191977391739808,0.9854014598540146,1,64,0.0,1.0148148148148148,2,0.16058394160583941,73,1.0
12622,1,108,5.538504613154735,107,1.7622345458888455,0.9310344827586207,10,57,0.0,1.0740740740740742,3,0.20689655172413793,108,1.0
37198,3,262,6.394461662479842,261,1.7028554539584304,0.9395348837209302,14,155,0.0,1.0643564356435644,3,0.22093023255813954,262,1.0
4436,0,21,3.647089428716555,20,1.3049201523582004,1.0,0,20,0.0,1.0,1,0.075,21,1.0
45398,4,164,5.009234119410878,163,1.5207002428131424,0.9968944099378882,2,157,0.0,1.0031152647975077,2,0.17701863354037267,164,1.0
29015,5,73,5.291939098003089,72,1.5861699029327143,0.9856115107913669,3,64,0.0,1.0145985401459854,3,0.15827338129496402,73,1.0
45402,6,133,4.833178997268102,132,1.4949703061952688,1.0,1,131,0.0,1.0,1,0.17045454545454544,133,1.0
37211,4,187,5.451142957680418,186,1.5783287204309708,0.9797687861271677,4,156,0.0,1.0206489675516224,3,0.1907514450867052,187,1.0
12637,6,126,4.578788150870558,125,1.5037069055073538,0.9959514170040485,1,121,0.0,1.0040650406504066,2,0.17408906882591094,126,1.0
45407,1,102,5.838618034972979,101,1.675936045254132,0.9329268292682927,5,58,0.0,1.0718954248366013,4,0.20121951219512196,102,1.0
4454,6,140,4.00108438129222,139,1.5331761712770973,0.9926470588235294,2,131,0.0,1.0074074074074073,2,0.1801470588235294,140,1.0
37222,5,94,4.923000372247522,93,1.53115372149782,0.9945945945945946,2,90,0.0,1.0054347826086956,2,0.16216216216216217,94,1.0
29040,0,60,4.463011566814714,59,1.433150337749025,1.0,0,59,0.0,1.0,1,0.1440677966101695,60,1.0
12657,5,82,4.579474909280386,81,1.509557291453965,0.9874213836477987,1,77,0.0,1.0127388535031847,2,0.16352201257861634,82,1.0
29042,5,73,4.690311285731795,72,1.5423683990555281,1.0,2,68,0.0,1.0,1,0.15492957746478872,73,1.0
12660,0,82,4.1024680087880165,81,1.4527261315933946,1.0,0,81,0.0,1.0,1,0.16049382716049382,82,1.0
20853,6,106,4.796303682043654,105,1.5002573565828303,0.9952153110047847,1,103,0.0,1.0048076923076923,2,0.1674641148325359,106,1.0
4476,5,91,4.230678781146475,90,1.6074584315053049,0.9942528735632183,4,80,0.0,1.0057803468208093,2,0.1724137931034483,91,1.0
45437,4,164,5.236862105098698,163,1.5397364932804831,0.9838187702265372,2,144,0.0,1.0164473684210527,2,0.18446601941747573,164,1.0
29058,6,166,4.645667841581761,165,1.517986508768159,1.0,2,161,0.0,1.0,1,0.17682926829268292,166,1.0
4485,0,47,4.128948252409331,46,1.510149436960188,0.989010989010989,1,44,0.0,1.011111111111111,2,0.14285714285714285,47,1.0
45448,0,84,4.657524332018719,83,1.4484464417032294,1.0,0,83,0.0,1.0,1,0.1566265060240964,84,1.0
4491,3,184,5.141139228075312,183,1.6514907065489082,0.9665653495440729,8,138,0.0,1.0345911949685536,5,0.2006079027355623,184,1.0
20876,0,57,4.370864527900364,56,1.4961771717062582,1.0,1,55,0.0,1.0,1,0.14285714285714285,57,1.0
29070,4,166,4.991744260861664,165,1.5453893003770387,0.9937888198757764,3,154,0.0,1.00625,2,0.18012422360248448,166,1.0
4497,5,47,4.1301085203609365,46,1.520137318254363,0.9775280898876404,1,42,0.0,1.0229885057471264,2,0.14606741573033707,47,1.0
37266,4,156,4.974682061180809,155,1.5384716837101478,0.9967532467532467,3,150,0.0,1.003257328990228,2,0.17532467532467533,156,1.0
45461,5,84,5.1347666080370855,83,1.498358494774826,0.9939393939393939,1,81,0.0,1.0060975609756098,2,0.15757575757575756,84,1.0
29077,5,73,4.940680808404316,72,1.5065883857053195,0.9929078014184397,1,68,0.0,1.0071428571428571,2,0.15602836879432624,73,1.0
20886,5,62,4.672070136126592,61,1.5536420480694757,0.9915966386554622,2,56,0.0,1.0084745762711864,2,0.15126050420168066,62,1.0
4509,4,140,4.336239528754922,139,1.5848807505362168,0.9724409448818898,3,112,0.0,1.0283400809716599,3,0.19291338582677164,140,1.0
12708,0,56,4.382683290433643,55,1.552096692859821,1.0,2,52,0.0,1.0,1,0.14678899082568808,56,1.0
29092,4,135,4.982076661723761,134,1.5923756208004836,0.9923371647509579,5,122,0.0,1.0077220077220077,2,0.17624521072796934,135,1.0
45479,4,177,5.538278323164689,176,1.5634552654296288,0.9882352941176471,4,160,0.0,1.0119047619047619,3,0.18235294117647058,177,1.0
4520,0,21,3.655234507034294,20,1.3049201523582004,1.0,0,20,0.0,1.0,1,0.075,21,1.0
29095,2,60,5.344292040315761,59,1.6591130535240113,0.9622641509433962,4,43,0.0,1.0392156862745099,3,0.16037735849056603,60,1.0
45481,4,177,5.890484174152606,176,1.6041291559328406,0.9789156626506024,6,150,0.0,1.0215384615384615,3,0.18674698795180722,177,1.0
45483,1,208,6.402054419777584,207,1.694267031035038,0.8996655518394648,10,82,0.0,1.1115241635687731,5,0.24749163879598662,208,1.0
12716,0,82,4.155609283678915,81,1.503681499098991,1.0,1,79,0.0,1.0,1,0.16149068322981366,82,1.0
4524,0,39,3.7069736761761782,38,1.509585106250417,1.0,1,36,0.0,1.0,1,0.13333333333333333,39,1.0
37297,6,112,5.048802918016606,111,1.5027035384608256,0.9908675799086758,1,107,0.0,1.0092165898617511,2,0.1689497716894977,112,1.0
12722,6,108,4.595110255778039,107,1.5971352331910382,0.9902439024390244,4,94,0.0,1.0098522167487685,2,0.17560975609756097,108,1.0
20914,0,57,4.547737794939886,56,1.547056335833493,1.0,2,53,0.0,1.0,1,0.14414414414414414,57,1.0
4536,5,65,3.965342835560622,64,1.5924832526086432,0.9920634920634921,3,59,0.0,1.008,2,0.15873015873015872,65,1.0
37304,6,112,4.776534115518605,111,1.5242293123613744,1.0,2,109,0.0,1.0,1,0.16666666666666666,112,1.0
29112,3,166,6.106169471086994,165,1.7188895580651087,0.9456521739130435,11,100,0.0,1.0574712643678161,3,0.21014492753623187,166,1.0
20927,1,88,5.905550340175417,87,1.7527765479033444,0.920863309352518,8,44,0.0,1.0859375,6,0.2014388489208633,88,1.0
4550,0,21,4.010342366139568,20,1.5487708315628892,0.9743589743589743,2,17,0.0,1.0263157894736843,2,0.07692307692307693,21,1.0
12743,5,82,4.934604486950432,81,1.6084999574013272,0.9662162162162162,3,64,0.0,1.034965034965035,2,0.17567567567567569,82,1.0
4559,4,153,4.664350468027745,152,1.5929458197707538,0.975177304964539,4,126,0.0,1.0254545454545454,3,0.19148936170212766,153,1.0
4561,5,60,4.136244801746143,59,1.5216425814267562,0.9824561403508771,1,54,0.0,1.0178571428571428,2,0.15789473684210525,60,1.0
20945,5,88,4.798215442527281,87,1.5093842178515582,0.9882352941176471,1,82,0.0,1.0119047619047619,2,0.16470588235294117,88,1.0
12757,6,126,4.582892505401443,125,1.49984959075242,0.9959839357429718,1,123,0.0,1.0040322580645162,2,0.17269076305220885,126,1.0
37335,4,156,5.401429837436995,155,1.5512778126739244,0.9866666666666667,3,142,0.0,1.0135135135135136,3,0.18,156,1.0
29144,6,166,4.464564059655464,165,1.4677069699643566,1.0,0,165,0.0,1.0,1,0.17575757575757575,166,1.0
20953,6,106,4.849548393003481,105,1.5365926525856317,0.9902912621359223,2,99,0.0,1.0098039215686274,2,0.16990291262135923,106,1.0
4576,6,109,3.965342835560622,108,1.5599423984799388,0.9953271028037384,3,103,0.0,1.0046948356807512,2,0.17289719626168223,109,1.0
37346,0,37,4.748350856908215,36,1.4796108600663094,1.0,1,34,0.0,1.0,1,0.11267605633802817,37,1.0
4586,6,109,3.965342835560622,108,1.5622960409002065,0.9953051643192489,3,102,0.0,1.0047169811320755,2,0.17370892018779344,109,1.0
29171,5,104,5.118175410348313,103,1.5431910719109698,0.9899497487437185,2,94,0.0,1.0101522842639594,3,0.1708542713567839,104,1.0
37374,2,63,5.981322440162482,62,1.7692855305668118,0.9439252336448598,8,37,0.0,1.0594059405940595,4,0.16822429906542055,63,1.0
45574,6,133,5.010914489420639,132,1.5213608546030457,0.9961977186311787,2,129,0.0,1.0038167938931297,2,0.17110266159695817,133,1.0
37384,0,63,4.572697384982698,62,1.4345687903063191,1.0,0,62,0.0,1.0,1,0.14516129032258066,63,1.0
29196,0,47,4.516522153162396,46,1.4895763479483086,1.0,1,45,0.0,1.0,1,0.13043478260869565,47,1.0
45582,4,133,5.187083386136315,132,1.554362618616017,0.9883268482490273,3,122,0.0,1.0118110236220472,2,0.17509727626459143,133,1.0
37400,0,63,4.572883214197163,62,1.4345687903063191,1.0,0,62,0.0,1.0,1,0.14516129032258066,63,1.0
4644,3,184,5.281026545814859,183,1.685378643688323,0.9727272727272728,11,136,0.0,1.02803738317757,4,0.2,184,1.0
45608,0,32,4.659050550222895,31,1.354417836666098,1.0,0,31,0.0,1.0,1,0.0967741935483871,32,1.0
29224,6,135,4.465754519833878,134,1.463963130979988,1.0,0,134,0.0,1.0,1,0.17164179104477612,135,1.0
4653,6,153,4.1449165270928505,152,1.5136783634474271,0.9965986394557823,1,141,0.0,1.0034129692832765,2,0.1836734693877551,153,1.0
37424,0,63,4.57316180901509,62,1.4345687903063191,1.0,0,62,0.0,1.0,1,0.14516129032258066,63,1.0
21041,6,106,4.800201391126718,105,1.5070814215681991,0.9902912621359223,1,100,0.0,1.0098039215686274,2,0.16990291262135923,106,1.0
45618,0,58,4.886406114109727,57,1.546288705261256,1.0,2,53,0.0,1.0,1,0.14285714285714285,58,1.0
4665,1,135,5.538504613154735,134,1.779859362136844,0.9130434782608695,13,60,0.0,1.0952380952380953,4,0.22705314009661837,135,1.0
45625,5,58,5.187489698694095,57,1.5842977278388324,0.9607843137254902,2,43,0.0,1.0408163265306123,2,0.1568627450980392,58,1.0
21051,3,194,5.398816398669286,193,1.6482396810845352,0.9430379746835443,6,117,0.0,1.0604026845637584,3,0.21835443037974683,194,1.0
21049,4,181,4.851533518592558,180,1.5350394759169017,0.9854651162790697,2,162,0.0,1.0147492625368733,2,0.18604651162790697,181,1.0
29247,4,166,5.823673072256973,165,1.599167625229027,0.9874213836477987,6,147,0.0,1.0127388535031847,5,0.18238993710691823,166,1.0
12865,5,64,4.586553549902882,63,1.5152577335229815,0.9836065573770492,1,58,0.0,1.0166666666666666,2,0.1557377049180328,64,1.0
45637,5,84,5.136444686703882,83,1.5012080346787688,0.9939024390243902,1,80,0.0,1.0061349693251533,2,0.15853658536585366,84,1.0
4680,0,60,3.670338641127442,59,1.4437089635342846,1.0,0,59,0.0,1.0,1,0.15254237288135594,60,1.0
45645,5,84,5.136520809162107,83,1.5040358684332258,0.9938650306748467,1,79,0.0,1.0061728395061729,2,0.15950920245398773,84,1.0
21072,0,57,4.323726367155352,56,1.4315602842833157,1.0,0,56,0.0,1.0,1,0.14285714285714285,57,1.0
29265,5,60,4.94347967643338,59,1.5253868994637512,0.9727272727272728,1,50,0.0,1.02803738317757,2,0.15454545454545454,60,1.0
45652,0,32,4.659469321643297,31,1.354417836666098,1.0,0,31,0.0,1.0,1,0.0967741935483871,32,1.0
37465,5,86,5.101915399151367,85,1.5594152631745244,0.98125,2,73,0.0,1.019108280254777,2,0.16875,86,1.0
29278,4,153,5.170933178730196,152,1.5883011944227092,0.9752650176678446,4,127,0.0,1.0253623188405796,2,0.1872791519434629,153,1.0
29279,4,153,5.648056386704644,152,1.6068606944664228,0.9716312056737588,5,125,0.0,1.0291970802919708,4,0.1879432624113475,153,1.0
21089,5,44,4.903529487695167,43,1.5819138569426496,0.9620253164556962,2,34,0.0,1.0394736842105263,2,0.13924050632911392,44,1.0
37474,0,63,4.749836763529527,62,1.497904123367583,1.0,1,60,0.0,1.0,1,0.14634146341463414,63,1.0
37482,0,63,4.7499294641076695,62,1.4941268036341433,1.0,1,61,0.0,1.0,1,0.14516129032258066,63,1.0
12913,0,25,4.588170826730969,24,1.472361456429797,0.9555555555555556,1,20,0.0,1.0465116279069768,2,0.08888888888888889,25,1.0
4724,0,60,3.674401812845282,59,1.4437089635342846,1.0,0,59,0.0,1.0,1,0.15254237288135594,60,1.0
21110,6,150,4.727874576159453,149,1.5427714842595042,0.9932203389830508,3,143,0.0,1.006825938566553,2,0.17627118644067796,150,1.0
29304,0,73,4.569338790042923,72,1.4967836779451649,1.0,1,71,0.0,1.0,1,0.1527777777777778,73,1.0
37496,6,156,4.676373485209454,155,1.4944198499781944,1.0,1,154,0.0,1.0,1,0.17419354838709677,156,1.0
45692,2,58,5.693798153315013,57,1.7693309655115503,0.9504950495049505,8,36,0.0,1.0520833333333333,4,0.15841584158415842,58,1.0
45693,2,58,5.693798153315013,57,1.7324577515048607,0.9381443298969072,6,34,0.0,1.065934065934066,4,0.16494845360824742,58,1.0
21119,1,80,5.909515913981953,79,1.7615627964801808,0.9296875,8,41,0.0,1.0756302521008403,4,0.1953125,80,1.0
12929,2,139,4.982076661723761,138,1.643654762668635,0.9493670886075949,5,94,0.0,1.0533333333333332,3,0.20253164556962025,139,1.0
37505,2,86,5.204708595484096,85,1.5747551378605922,0.961038961038961,2,67,0.0,1.0405405405405406,3,0.17532467532467533,86,1.0
21123,5,57,4.9779841038362385,56,1.5556080290334329,0.981651376146789,2,51,0.0,1.0186915887850467,3,0.14678899082568808,57,1.0
21124,0,57,4.529648473525813,56,1.5427026996261597,1.0,2,54,0.0,1.0,1,0.14285714285714285,57,1.0
45706,6,177,4.836077143385893,176,1.4933191827582508,1.0,1,175,0.0,1.0,1,0.17613636363636365,177,1.0
45712,6,177,4.660039723601575,176,1.4680407159698794,1.0,0,176,0.0,1.0,1,0.17613636363636365,177,1.0
4755,5,52,4.330434067009712,51,1.5930963923649517,0.9680851063829787,2,41,0.0,1.032967032967033,3,0.1595744680851064,52,1.0
37524,6,156,4.574320700915308,155,1.4663096707830587,1.0,0,155,0.0,1.0,1,0.17419354838709677,156,1.0
21146,6,106,4.5013468699329655,105,1.4979576725904316,1.0,1,104,0.0,1.0,1,0.16666666666666666,106,1.0
37533,6,112,5.080110365485725,111,1.543935241999144,0.9906103286384976,2,100,0.0,1.009478672985782,2,0.17370892018779344,112,1.0
4773,2,104,4.595110255778039,103,1.6562085009695156,0.9470588235294117,4,63,0.0,1.0559006211180124,3,0.20588235294117646,104,1.0
12965,4,170,4.919627153833269,169,1.545419872272053,0.990909090909091,3,158,0.0,1.0091743119266054,3,0.18181818181818182,170,1.0
37545,1,86,6.335483777049272,85,1.7678074423376873,0.9280575539568345,9,45,0.0,1.0775193798449612,4,0.19424460431654678,86,1.0
4783,2,78,4.685177236787434,77,1.664740063839222,0.9473684210526315,4,52,0.0,1.0555555555555556,3,0.18796992481203006,78,1.0
4787,5,73,4.333346498424387,72,1.5571921653120064,0.9857142857142858,2,66,0.0,1.0144927536231885,3,0.16428571428571428,73,1.0
45754,5,84,4.836532982643699,83,1.4954886611195661,1.0,1,82,0.0,1.0,1,0.1566265060240964,84,1.0
29372,5,73,4.871321859452088,72,1.5827894423180393,0.9928571428571429,3,65,0.0,1.0071942446043165,2,0.15714285714285714,73,1.0
21182,4,150,5.206461563301388,149,1.5829737830399064,0.9931506849315068,5,138,0.0,1.006896551724138,3,0.1780821917808219,150,1.0
45761,5,84,5.13762308805173,83,1.5068405180061428,0.9876543209876543,1,78,0.0,1.0125,2,0.16049382716049382,84,1.0
4802,4,166,4.23887373701787,165,1.5755575622205162,0.9936507936507937,4,146,0.0,1.0063897763578276,2,0.1873015873015873,166,1.0
21187,4,132,4.979297923083695,131,1.5486035884510894,0.9878542510121457,2,114,0.0,1.0122950819672132,3,0.18218623481781376,132,1.0
29379,4,166,5.121261020333399,165,1.536989087036782,0.9904761904761905,2,148,0.0,1.0096153846153846,3,0.18412698412698414,166,1.0
12998,6,139,4.466111022489792,138,1.5225056836623916,0.9963636363636363,2,135,0.0,1.0036496350364963,2,0.17454545454545456,139,1.0
37579,5,63,5.22816672141398,62,1.5602907920497224,0.9830508474576272,2,54,0.0,1.0172413793103448,2,0.15254237288135594,63,1.0
45776,0,32,4.660647327741384,31,1.354417836666098,1.0,0,31,0.0,1.0,1,0.0967741935483871,32,1.0
4817,6,122,4.159958002678519,121,1.516092231834897,0.9914529914529915,1,112,0.0,1.0086206896551724,2,0.1794871794871795,122,1.0
37584,6,125,4.575014554582114,124,1.4617892998087973,1.0,0,124,0.0,1.0,1,0.1693548387096774,125,1.0
4819,6,122,4.336239528754922,121,1.5506510143894978,0.9869565217391304,2,107,0.0,1.013215859030837,3,0.1826086956521739,122,1.0
29396,6,135,4.468303012387536,134,1.463963130979988,1.0,0,134,0.0,1.0,1,0.17164179104477612,135,1.0
29400,6,104,4.497054109547331,103,1.496940774749734,1.0,1,102,0.0,1.0,1,0.1650485436893204,104,1.0
29401,4,166,4.996656121091956,165,1.5209727703275977,0.9938650306748467,2,159,0.0,1.0061728395061729,2,0.17791411042944785,166,1.0
21208,6,150,4.355279070792133,149,1.495633254862924,1.0,1,148,0.0,1.0,1,0.174496644295302,150,1.0
