q,n_start,steps_to_graph,on_graph 
5184,339779103,0,True
5185,339844639,0,True
5186,339910175,0,True
5187,339975711,0,True
5188,340041247,0,True
5189,340106783,0,True
5190,340172319,0,True
5191,340237855,0,True
5192,340303391,0,True
5193,340368927,0,True
5194,340434463,0,True
5195,340499999,0,True
5196,340565535,0,True
5197,340631071,0,True
5198,340696607,0,True
5199,340762143,0,True
5200,340827679,0,True
5201,340893215,0,True
5202,340958751,0,True
5203,341024287,0,True
5204,341089823,0,True
5205,341155359,0,True
5206,341220895,0,True
5207,341286431,0,True
5208,341351967,0,True
5209,341417503,0,True
5210,341483039,0,True
5211,341548575,0,True
5212,341614111,0,True
5213,341679647,0,True
5214,341745183,0,True
5215,341810719,0,True
5216,341876255,0,True
5217,341941791,0,True
5218,342007327,0,True
5219,342072863,0,True
5220,342138399,0,True
5221,342203935,0,True
5222,342269471,0,True
5223,342335007,0,True
5224,342400543,0,True
5225,342466079,0,True
5226,342531615,0,True
5227,342597151,0,True
5228,342662687,0,True
5229,342728223,0,True
5230,342793759,0,True
5231,342859295,0,True
5232,342924831,0,True
5233,342990367,0,True
5234,343055903,0,True
5235,343121439,0,True
5236,343186975,0,True
5237,343252511,0,True
5238,343318047,0,True
5239,343383583,0,True
5240,343449119,0,True
5241,343514655,0,True
5242,343580191,0,True
5243,343645727,0,True
5244,343711263,0,True
5245,343776799,0,True
5246,343842335,0,True
5247,343907871,0,True
5248,343973407,0,True
5249,344038943,0,True
5250,344104479,0,True
5251,344170015,0,True
5252,344235551,0,True
5253,344301087,0,True
5254,344366623,0,True
5255,344432159,0,True
5256,344497695,0,True
5257,344563231,0,True
5258,344628767,0,True
5259,344694303,0,True
5260,344759839,0,True
5261,344825375,0,True
5262,344890911,0,True
5263,344956447,0,True
5264,345021983,0,True
5265,345087519,0,True
5266,345153055,0,True
5267,345218591,0,True
5268,345284127,0,True
5269,345349663,0,True
5270,345415199,0,True
5271,345480735,0,True
5272,345546271,0,True
5273,345611807,0,True
5274,345677343,0,True
5275,345742879,0,True
5276,345808415,0,True
5277,345873951,0,True
5278,345939487,0,True
5279,346005023,0,True
5280,346070559,0,True
5281,346136095,0,True
5282,346201631,0,True
5283,346267167,0,True
5284,346332703,0,True
5285,346398239,0,True
5286,346463775,0,True
5287,346529311,0,True
5288,346594847,0,True
5289,346660383,0,True
5290,346725919,0,True
5291,346791455,0,True
5292,346856991,0,True
5293,346922527,0,True
5294,346988063,0,True
5295,347053599,0,True
5296,347119135,0,True
5297,347184671,0,True
5298,347250207,0,True
5299,347315743,0,True
5300,347381279,0,True
5301,347446815,0,True
5302,347512351,0,True
5303,347577887,0,True
5304,347643423,0,True
5305,347708959,0,True
5306,347774495,0,True
5307,347840031,0,True
5308,347905567,0,True
5309,347971103,0,True
5310,348036639,0,True
5311,348102175,0,True
5312,348167711,0,True
5313,348233247,0,True
5314,348298783,0,True
5315,348364319,0,True
5316,348429855,0,True
5317,348495391,0,True
5318,348560927,0,True
5319,348626463,0,True
5320,348691999,0,True
5321,348757535,0,True
5322,348823071,0,True
5323,348888607,0,True
5324,348954143,0,True
5325,349019679,0,True
5326,349085215,0,True
5327,349150751,0,True
5328,349216287,0,True
5329,349281823,0,True
5330,349347359,0,True
5331,349412895,0,True
5332,349478431,0,True
5333,349543967,0,True
5334,349609503,0,True
5335,349675039,0,True
5336,349740575,0,True
5337,349806111,0,True
5338,349871647,0,True
5339,349937183,0,True
5340,350002719,0,True
5341,350068255,0,True
5342,350133791,0,True
5343,350199327,0,True
5344,350264863,0,True
5345,350330399,0,True
5346,350395935,0,True
5347,350461471,0,True
5348,350527007,0,True
5349,350592543,0,True
5350,350658079,0,True
5351,350723615,0,True
5352,350789151,0,True
5353,350854687,0,True
5354,350920223,0,True
5355,350985759,0,True
5356,351051295,0,True
5357,351116831,0,True
5358,351182367,0,True
5359,351247903,0,True
5360,351313439,0,True
5361,351378975,0,True
5362,351444511,0,True
5363,351510047,0,True
5364,351575583,0,True
5365,351641119,0,True
5366,351706655,0,True
5367,351772191,0,True
5368,351837727,0,True
5369,351903263,0,True
5370,351968799,0,True
5371,352034335,0,True
5372,352099871,0,True
5373,352165407,0,True
5374,352230943,0,True
5375,352296479,0,True
5376,352362015,0,True
5377,352427551,0,True
5378,352493087,0,True
5379,352558623,0,True
5380,352624159,0,True
5381,352689695,0,True
5382,352755231,0,True
5383,352820767,0,True
5384,352886303,0,True
5385,352951839,0,True
5386,353017375,0,True
5387,353082911,0,True
5388,353148447,0,True
5389,353213983,0,True
5390,353279519,0,True
5391,353345055,0,True
5392,353410591,0,True
5393,353476127,0,True
5394,353541663,0,True
5395,353607199,0,True
5396,353672735,0,True
5397,353738271,0,True
5398,353803807,0,True
5399,353869343,0,True
5400,353934879,0,True
5401,354000415,0,True
5402,354065951,0,True
5403,354131487,0,True
5404,354197023,0,True
5405,354262559,0,True
5406,354328095,0,True
5407,354393631,0,True
5408,354459167,0,True
5409,354524703,0,True
5410,354590239,0,True
5411,354655775,0,True
5412,354721311,0,True
5413,354786847,0,True
5414,354852383,0,True
5415,354917919,0,True
5416,354983455,0,True
5417,355048991,0,True
5418,355114527,0,True
5419,355180063,0,True
5420,355245599,0,True
5421,355311135,0,True
5422,355376671,0,True
5423,355442207,0,True
5424,355507743,0,True
5425,355573279,0,True
5426,355638815,0,True
5427,355704351,0,True
5428,355769887,0,True
5429,355835423,0,True
5430,355900959,0,True
5431,355966495,0,True
5432,356032031,0,True
5433,356097567,0,True
5434,356163103,0,True
5435,356228639,0,True
5436,356294175,0,True
5437,356359711,0,True
5438,356425247,0,True
5439,356490783,0,True
5440,356556319,0,True
5441,356621855,0,True
5442,356687391,0,True
5443,356752927,0,True
5444,356818463,0,True
5445,356883999,0,True
5446,356949535,0,True
5447,357015071,0,True
5448,357080607,0,True
5449,357146143,0,True
5450,357211679,0,True
5451,357277215,0,True
5452,357342751,0,True
5453,357408287,0,True
5454,357473823,0,True
5455,357539359,0,True
5456,357604895,0,True
5457,357670431,0,True
5458,357735967,0,True
5459,357801503,0,True
5460,357867039,0,True
5461,357932575,0,True
5462,357998111,0,True
5463,358063647,0,True
5464,358129183,0,True
5465,358194719,0,True
5466,358260255,0,True
5467,358325791,0,True
5468,358391327,0,True
5469,358456863,0,True
5470,358522399,0,True
5471,358587935,0,True
5472,358653471,0,True
5473,358719007,0,True
5474,358784543,0,True
5475,358850079,0,True
5476,358915615,0,True
5477,358981151,0,True
5478,359046687,0,True
5479,359112223,0,True
5480,359177759,0,True
5481,359243295,0,True
5482,359308831,0,True
5483,359374367,0,True
5484,359439903,0,True
5485,359505439,0,True
5486,359570975,0,True
5487,359636511,0,True
5488,359702047,0,True
5489,359767583,0,True
5490,359833119,0,True
5491,359898655,0,True
5492,359964191,0,True
5493,360029727,0,True
5494,360095263,0,True
5495,360160799,0,True
5496,360226335,0,True
5497,360291871,0,True
5498,360357407,0,True
5499,360422943,0,True
5500,360488479,0,True
5501,360554015,0,True
5502,360619551,0,True
5503,360685087,0,True
5504,360750623,0,True
5505,360816159,0,True
5506,360881695,0,True
5507,360947231,0,True
5508,361012767,0,True
5509,361078303,0,True
5510,361143839,0,True
5511,361209375,0,True
5512,361274911,0,True
5513,361340447,0,True
5514,361405983,0,True
5515,361471519,0,True
5516,361537055,0,True
5517,361602591,0,True
5518,361668127,0,True
5519,361733663,0,True
5520,361799199,0,True
5521,361864735,0,True
5522,361930271,0,True
5523,361995807,0,True
5524,362061343,0,True
5525,362126879,0,True
5526,362192415,0,True
5527,362257951,0,True
5528,362323487,0,True
5529,362389023,0,True
5530,362454559,0,True
5531,362520095,0,True
5532,362585631,0,True
5533,362651167,0,True
5534,362716703,0,True
5535,362782239,0,True
5536,362847775,0,True
5537,362913311,0,True
5538,362978847,0,True
5539,363044383,0,True
5540,363109919,0,True
5541,363175455,0,True
5542,363240991,0,True
5543,363306527,0,True
5544,363372063,0,True
5545,363437599,0,True
5546,363503135,0,True
5547,363568671,0,True
5548,363634207,0,True
5549,363699743,0,True
5550,363765279,0,True
5551,363830815,0,True
5552,363896351,0,True
5553,363961887,0,True
5554,364027423,0,True
5555,364092959,0,True
5556,364158495,0,True
5557,364224031,0,True
5558,364289567,0,True
5559,364355103,0,True
5560,364420639,0,True
5561,364486175,0,True
5562,364551711,0,True
5563,364617247,0,True
5564,364682783,0,True
5565,364748319,0,True
5566,364813855,0,True
5567,364879391,0,True
5568,364944927,0,True
5569,365010463,0,True
5570,365075999,0,True
5571,365141535,0,True
5572,365207071,0,True
5573,365272607,0,True
5574,365338143,0,True
5575,365403679,0,True
5576,365469215,0,True
5577,365534751,0,True
5578,365600287,0,True
5579,365665823,0,True
5580,365731359,0,True
5581,365796895,0,True
5582,365862431,0,True
5583,365927967,0,True
5584,365993503,0,True
5585,366059039,0,True
5586,366124575,0,True
5587,366190111,0,True
5588,366255647,0,True
5589,366321183,0,True
5590,366386719,0,True
5591,366452255,0,True
5592,366517791,0,True
5593,366583327,0,True
5594,366648863,0,True
5595,366714399,0,True
5596,366779935,0,True
5597,366845471,0,True
5598,366911007,0,True
5599,366976543,0,True
5600,367042079,0,True
5601,367107615,0,True
5602,367173151,0,True
5603,367238687,0,True
5604,367304223,0,True
5605,367369759,0,True
5606,367435295,0,True
5607,367500831,0,True
5608,367566367,0,True
5609,367631903,0,True
5610,367697439,0,True
5611,367762975,0,True
5612,367828511,0,True
5613,367894047,0,True
5614,367959583,0,True
5615,368025119,0,True
5616,368090655,0,True
5617,368156191,0,True
5618,368221727,0,True
5619,368287263,0,True
5620,368352799,0,True
5621,368418335,0,True
5622,368483871,0,True
5623,368549407,0,True
5624,368614943,0,True
5625,368680479,0,True
5626,368746015,0,True
5627,368811551,0,True
5628,368877087,0,True
5629,368942623,0,True
5630,369008159,0,True
5631,369073695,0,True
5632,369139231,0,True
5633,369204767,0,True
5634,369270303,0,True
5635,369335839,0,True
5636,369401375,0,True
5637,369466911,0,True
5638,369532447,0,True
5639,369597983,0,True
5640,369663519,0,True
5641,369729055,0,True
5642,369794591,0,True
5643,369860127,0,True
5644,369925663,0,True
5645,369991199,0,True
5646,370056735,0,True
5647,370122271,0,True
5648,370187807,0,True
5649,370253343,0,True
5650,370318879,0,True
5651,370384415,0,True
5652,370449951,0,True
5653,370515487,0,True
5654,370581023,0,True
5655,370646559,0,True
5656,370712095,0,True
5657,370777631,0,True
5658,370843167,0,True
5659,370908703,0,True
5660,370974239,0,True
5661,371039775,0,True
5662,371105311,0,True
5663,371170847,0,True
5664,371236383,0,True
5665,371301919,0,True
5666,371367455,0,True
5667,371432991,0,True
5668,371498527,0,True
5669,371564063,0,True
5670,371629599,0,True
5671,371695135,0,True
5672,371760671,0,True
5673,371826207,0,True
5674,371891743,0,True
5675,371957279,0,True
5676,372022815,0,True
5677,372088351,0,True
5678,372153887,0,True
5679,372219423,0,True
5680,372284959,0,True
5681,372350495,0,True
5682,372416031,0,True
5683,372481567,0,True
5684,372547103,0,True
5685,372612639,0,True
5686,372678175,0,True
5687,372743711,0,True
5688,372809247,0,True
5689,372874783,0,True
5690,372940319,0,True
5691,373005855,0,True
5692,373071391,0,True
5693,373136927,0,True
5694,373202463,0,True
5695,373267999,0,True
5696,373333535,0,True
5697,373399071,0,True
5698,373464607,0,True
5699,373530143,0,True
5700,373595679,0,True
5701,373661215,0,True
5702,373726751,0,True
5703,373792287,0,True
5704,373857823,0,True
5705,373923359,0,True
5706,373988895,0,True
5707,374054431,0,True
5708,374119967,0,True
5709,374185503,0,True
5710,374251039,0,True
5711,374316575,0,True
5712,374382111,0,True
5713,374447647,0,True
5714,374513183,0,True
5715,374578719,0,True
5716,374644255,0,True
5717,374709791,0,True
5718,374775327,0,True
5719,374840863,0,True
5720,374906399,0,True
5721,374971935,0,True
5722,375037471,0,True
5723,375103007,0,True
5724,375168543,0,True
5725,375234079,0,True
5726,375299615,0,True
5727,375365151,0,True
5728,375430687,0,True
5729,375496223,0,True
5730,375561759,0,True
5731,375627295,0,True
5732,375692831,0,True
5733,375758367,0,True
5734,375823903,0,True
5735,375889439,0,True
5736,375954975,0,True
5737,376020511,0,True
5738,376086047,0,True
5739,376151583,0,True
5740,376217119,0,True
5741,376282655,0,True
5742,376348191,0,True
5743,376413727,0,True
5744,376479263,0,True
5745,376544799,0,True
5746,376610335,0,True
5747,376675871,0,True
5748,376741407,0,True
5749,376806943,0,True
5750,376872479,0,True
5751,376938015,0,True
5752,377003551,0,True
5753,377069087,0,True
5754,377134623,0,True
5755,377200159,0,True
5756,377265695,0,True
5757,377331231,0,True
5758,377396767,0,True
5759,377462303,0,True
5760,377527839,0,True
5761,377593375,0,True
5762,377658911,0,True
5763,377724447,0,True
5764,377789983,0,True
5765,377855519,0,True
5766,377921055,0,True
5767,377986591,0,True
5768,378052127,0,True
5769,378117663,0,True
5770,378183199,0,True
5771,378248735,0,True
5772,378314271,0,True
5773,378379807,0,True
5774,378445343,0,True
5775,378510879,0,True
5776,378576415,0,True
5777,378641951,0,True
5778,378707487,0,True
5779,378773023,0,True
5780,378838559,0,True
5781,378904095,0,True
5782,378969631,0,True
5783,379035167,0,True
5784,379100703,0,True
5785,379166239,0,True
5786,379231775,0,True
5787,379297311,0,True
5788,379362847,0,True
5789,379428383,0,True
5790,379493919,0,True
5791,379559455,0,True
5792,379624991,0,True
5793,379690527,0,True
5794,379756063,0,True
5795,379821599,0,True
5796,379887135,0,True
5797,379952671,0,True
5798,380018207,0,True
5799,380083743,0,True
5800,380149279,0,True
5801,380214815,0,True
5802,380280351,0,True
5803,380345887,0,True
5804,380411423,0,True
5805,380476959,0,True
5806,380542495,0,True
5807,380608031,0,True
5808,380673567,0,True
5809,380739103,0,True
5810,380804639,0,True
5811,380870175,0,True
5812,380935711,0,True
5813,381001247,0,True
5814,381066783,0,True
5815,381132319,0,True
5816,381197855,0,True
5817,381263391,0,True
5818,381328927,0,True
5819,381394463,0,True
5820,381459999,0,True
5821,381525535,0,True
5822,381591071,0,True
5823,381656607,0,True
5824,381722143,0,True
5825,381787679,0,True
5826,381853215,0,True
5827,381918751,0,True
5828,381984287,0,True
5829,382049823,0,True
5830,382115359,0,True
5831,382180895,0,True
5832,382246431,0,True
5833,382311967,0,True
5834,382377503,0,True
5835,382443039,0,True
5836,382508575,0,True
5837,382574111,0,True
5838,382639647,0,True
5839,382705183,0,True
5840,382770719,0,True
5841,382836255,0,True
5842,382901791,0,True
5843,382967327,0,True
5844,383032863,0,True
5845,383098399,0,True
5846,383163935,0,True
5847,383229471,0,True
5848,383295007,0,True
5849,383360543,0,True
5850,383426079,0,True
5851,383491615,0,True
5852,383557151,0,True
5853,383622687,0,True
5854,383688223,0,True
5855,383753759,0,True
5856,383819295,0,True
5857,383884831,0,True
5858,383950367,0,True
5859,384015903,0,True
5860,384081439,0,True
5861,384146975,0,True
5862,384212511,0,True
5863,384278047,0,True
5864,384343583,0,True
5865,384409119,0,True
5866,384474655,0,True
5867,384540191,0,True
5868,384605727,0,True
5869,384671263,0,True
5870,384736799,0,True
5871,384802335,0,True
5872,384867871,0,True
5873,384933407,0,True
5874,384998943,0,True
5875,385064479,0,True
5876,385130015,0,True
5877,385195551,0,True
5878,385261087,0,True
5879,385326623,0,True
5880,385392159,0,True
5881,385457695,0,True
5882,385523231,0,True
5883,385588767,0,True
5884,385654303,0,True
5885,385719839,0,True
5886,385785375,0,True
5887,385850911,0,True
5888,385916447,0,True
5889,385981983,0,True
5890,386047519,0,True
5891,386113055,0,True
5892,386178591,0,True
5893,386244127,0,True
5894,386309663,0,True
5895,386375199,0,True
5896,386440735,0,True
5897,386506271,0,True
5898,386571807,0,True
5899,386637343,0,True
5900,386702879,0,True
5901,386768415,0,True
5902,386833951,0,True
5903,386899487,0,True
5904,386965023,0,True
5905,387030559,0,True
5906,387096095,0,True
5907,387161631,0,True
5908,387227167,0,True
5909,387292703,0,True
5910,387358239,0,True
5911,387423775,0,True
5912,387489311,0,True
5913,387554847,0,True
5914,387620383,0,True
5915,387685919,0,True
5916,387751455,0,True
5917,387816991,0,True
5918,387882527,0,True
5919,387948063,0,True
5920,388013599,0,True
5921,388079135,0,True
5922,388144671,0,True
5923,388210207,0,True
5924,388275743,0,True
5925,388341279,0,True
5926,388406815,0,True
5927,388472351,0,True
5928,388537887,0,True
5929,388603423,0,True
5930,388668959,0,True
5931,388734495,0,True
5932,388800031,0,True
5933,388865567,0,True
5934,388931103,0,True
5935,388996639,0,True
5936,389062175,0,True
5937,389127711,0,True
5938,389193247,0,True
5939,389258783,0,True
5940,389324319,0,True
5941,389389855,0,True
5942,389455391,0,True
5943,389520927,0,True
5944,389586463,0,True
5945,389651999,0,True
5946,389717535,0,True
5947,389783071,0,True
5948,389848607,0,True
5949,389914143,0,True
5950,389979679,0,True
5951,390045215,0,True
5952,390110751,0,True
5953,390176287,0,True
5954,390241823,0,True
5955,390307359,0,True
5956,390372895,0,True
5957,390438431,0,True
5958,390503967,0,True
5959,390569503,0,True
5960,390635039,0,True
5961,390700575,0,True
5962,390766111,0,True
5963,390831647,0,True
5964,390897183,0,True
5965,390962719,0,True
5966,391028255,0,True
5967,391093791,0,True
5968,391159327,0,True
5969,391224863,0,True
5970,391290399,0,True
5971,391355935,0,True
5972,391421471,0,True
5973,391487007,0,True
5974,391552543,0,True
5975,391618079,0,True
5976,391683615,0,True
5977,391749151,0,True
5978,391814687,0,True
5979,391880223,0,True
5980,391945759,0,True
5981,392011295,0,True
5982,392076831,0,True
5983,392142367,0,True
5984,392207903,0,True
5985,392273439,0,True
5986,392338975,0,True
5987,392404511,0,True
5988,392470047,0,True
5989,392535583,0,True
5990,392601119,0,True
5991,392666655,0,True
5992,392732191,0,True
5993,392797727,0,True
5994,392863263,0,True
5995,392928799,0,True
5996,392994335,0,True
5997,393059871,0,True
5998,393125407,0,True
5999,393190943,0,True
6000,393256479,0,True
6001,393322015,0,True
6002,393387551,0,True
6003,393453087,0,True
6004,393518623,0,True
6005,393584159,0,True
6006,393649695,0,True
6007,393715231,0,True
6008,393780767,0,True
6009,393846303,0,True
6010,393911839,0,True
6011,393977375,0,True
6012,394042911,0,True
6013,394108447,0,True
6014,394173983,0,True
6015,394239519,0,True
6016,394305055,0,True
6017,394370591,0,True
6018,394436127,0,True
6019,394501663,0,True
6020,394567199,0,True
6021,394632735,0,True
6022,394698271,0,True
6023,394763807,0,True
6024,394829343,0,True
6025,394894879,0,True
6026,394960415,0,True
6027,395025951,0,True
6028,395091487,0,True
6029,395157023,0,True
6030,395222559,0,True
6031,395288095,0,True
6032,395353631,0,True
6033,395419167,0,True
6034,395484703,0,True
6035,395550239,0,True
6036,395615775,0,True
6037,395681311,0,True
6038,395746847,0,True
6039,395812383,0,True
6040,395877919,0,True
6041,395943455,0,True
6042,396008991,0,True
6043,396074527,0,True
6044,396140063,0,True
6045,396205599,0,True
6046,396271135,0,True
6047,396336671,0,True
6048,396402207,0,True
6049,396467743,0,True
6050,396533279,0,True
6051,396598815,0,True
6052,396664351,0,True
6053,396729887,0,True
6054,396795423,0,True
6055,396860959,0,True
6056,396926495,0,True
6057,396992031,0,True
6058,397057567,0,True
6059,397123103,0,True
6060,397188639,0,True
6061,397254175,0,True
6062,397319711,0,True
6063,397385247,0,True
6064,397450783,0,True
6065,397516319,0,True
6066,397581855,0,True
6067,397647391,0,True
6068,397712927,0,True
6069,397778463,0,True
6070,397843999,0,True
6071,397909535,0,True
6072,397975071,0,True
6073,398040607,0,True
6074,398106143,0,True
6075,398171679,0,True
6076,398237215,0,True
6077,398302751,0,True
6078,398368287,0,True
6079,398433823,0,True
6080,398499359,0,True
6081,398564895,0,True
6082,398630431,0,True
6083,398695967,0,True
6084,398761503,0,True
6085,398827039,0,True
6086,398892575,0,True
6087,398958111,0,True
6088,399023647,0,True
6089,399089183,0,True
6090,399154719,0,True
6091,399220255,0,True
6092,399285791,0,True
6093,399351327,0,True
6094,399416863,0,True
6095,399482399,0,True
6096,399547935,0,True
6097,399613471,0,True
6098,399679007,0,True
6099,399744543,0,True
6100,399810079,0,True
6101,399875615,0,True
6102,399941151,0,True
6103,400006687,0,True
6104,400072223,0,True
6105,400137759,0,True
6106,400203295,0,True
6107,400268831,0,True
6108,400334367,0,True
6109,400399903,0,True
6110,400465439,0,True
6111,400530975,0,True
6112,400596511,0,True
6113,400662047,0,True
6114,400727583,0,True
6115,400793119,0,True
6116,400858655,0,True
6117,400924191,0,True
6118,400989727,0,True
6119,401055263,0,True
6120,401120799,0,True
6121,401186335,0,True
6122,401251871,0,True
6123,401317407,0,True
6124,401382943,0,True
6125,401448479,0,True
6126,401514015,0,True
6127,401579551,0,True
6128,401645087,0,True
6129,401710623,0,True
6130,401776159,0,True
6131,401841695,0,True
6132,401907231,0,True
6133,401972767,0,True
6134,402038303,0,True
6135,402103839,0,True
6136,402169375,0,True
6137,402234911,0,True
6138,402300447,0,True
6139,402365983,0,True
6140,402431519,0,True
6141,402497055,0,True
6142,402562591,0,True
6143,402628127,0,True
6144,402693663,0,True
6145,402759199,0,True
6146,402824735,0,True
6147,402890271,0,True
6148,402955807,0,True
6149,403021343,0,True
6150,403086879,0,True
6151,403152415,0,True
6152,403217951,0,True
6153,403283487,0,True
6154,403349023,0,True
6155,403414559,0,True
6156,403480095,0,True
6157,403545631,0,True
6158,403611167,0,True
6159,403676703,0,True
6160,403742239,0,True
6161,403807775,0,True
6162,403873311,0,True
6163,403938847,0,True
6164,404004383,0,True
6165,404069919,0,True
6166,404135455,0,True
6167,404200991,0,True
6168,404266527,0,True
6169,404332063,0,True
6170,404397599,0,True
6171,404463135,0,True
6172,404528671,0,True
6173,404594207,0,True
6174,404659743,0,True
6175,404725279,0,True
6176,404790815,0,True
6177,404856351,0,True
6178,404921887,0,True
6179,404987423,0,True
6180,405052959,0,True
6181,405118495,0,True
6182,405184031,0,True
6183,405249567,0,True
6184,405315103,0,True
6185,405380639,0,True
6186,405446175,0,True
6187,405511711,0,True
6188,405577247,0,True
6189,405642783,0,True
6190,405708319,0,True
6191,405773855,0,True
6192,405839391,0,True
6193,405904927,0,True
6194,405970463,0,True
6195,406035999,0,True
6196,406101535,0,True
6197,406167071,0,True
6198,406232607,0,True
6199,406298143,0,True
6200,406363679,0,True
6201,406429215,0,True
6202,406494751,0,True
6203,406560287,0,True
6204,406625823,0,True
6205,406691359,0,True
6206,406756895,0,True
6207,406822431,0,True
6208,406887967,0,True
6209,406953503,0,True
6210,407019039,0,True
6211,407084575,0,True
6212,407150111,0,True
6213,407215647,0,True
6214,407281183,0,True
6215,407346719,0,True
6216,407412255,0,True
6217,407477791,0,True
6218,407543327,0,True
6219,407608863,0,True
6220,407674399,0,True
6221,407739935,0,True
6222,407805471,0,True
6223,407871007,0,True
6224,407936543,0,True
6225,408002079,0,True
6226,408067615,0,True
6227,408133151,0,True
6228,408198687,0,True
6229,408264223,0,True
6230,408329759,0,True
6231,408395295,0,True
6232,408460831,0,True
6233,408526367,0,True
6234,408591903,0,True
6235,408657439,0,True
6236,408722975,0,True
6237,408788511,0,True
6238,408854047,0,True
6239,408919583,0,True
6240,408985119,0,True
6241,409050655,0,True
6242,409116191,0,True
6243,409181727,0,True
6244,409247263,0,True
6245,409312799,0,True
6246,409378335,0,True
6247,409443871,0,True
6248,409509407,0,True
6249,409574943,0,True
6250,409640479,0,True
6251,409706015,0,True
6252,409771551,0,True
6253,409837087,0,True
6254,409902623,0,True
6255,409968159,0,True
6256,410033695,0,True
6257,410099231,0,True
6258,410164767,0,True
6259,410230303,0,True
6260,410295839,0,True
6261,410361375,0,True
6262,410426911,0,True
6263,410492447,0,True
6264,410557983,0,True
6265,410623519,0,True
6266,410689055,0,True
6267,410754591,0,True
6268,410820127,0,True
6269,410885663,0,True
6270,410951199,0,True
6271,411016735,0,True
6272,411082271,0,True
6273,411147807,0,True
6274,411213343,0,True
6275,411278879,0,True
6276,411344415,0,True
6277,411409951,0,True
6278,411475487,0,True
6279,411541023,0,True
6280,411606559,0,True
6281,411672095,0,True
6282,411737631,0,True
6283,411803167,0,True
6284,411868703,0,True
6285,411934239,0,True
6286,411999775,0,True
6287,412065311,0,True
6288,412130847,0,True
6289,412196383,0,True
6290,412261919,0,True
6291,412327455,0,True
6292,412392991,0,True
6293,412458527,0,True
6294,412524063,0,True
6295,412589599,0,True
6296,412655135,0,True
6297,412720671,0,True
6298,412786207,0,True
6299,412851743,0,True
6300,412917279,0,True
6301,412982815,0,True
6302,413048351,0,True
6303,413113887,0,True
6304,413179423,0,True
6305,413244959,0,True
6306,413310495,0,True
6307,413376031,0,True
6308,413441567,0,True
6309,413507103,0,True
6310,413572639,0,True
6311,413638175,0,True
6312,413703711,0,True
6313,413769247,0,True
6314,413834783,0,True
6315,413900319,0,True
6316,413965855,0,True
6317,414031391,0,True
6318,414096927,0,True
6319,414162463,0,True
6320,414227999,0,True
6321,414293535,0,True
6322,414359071,0,True
6323,414424607,0,True
6324,414490143,0,True
6325,414555679,0,True
6326,414621215,0,True
6327,414686751,0,True
6328,414752287,0,True
6329,414817823,0,True
6330,414883359,0,True
6331,414948895,0,True
6332,415014431,0,True
6333,415079967,0,True
6334,415145503,0,True
6335,415211039,0,True
6336,415276575,0,True
6337,415342111,0,True
6338,415407647,0,True
6339,415473183,0,True
6340,415538719,0,True
6341,415604255,0,True
6342,415669791,0,True
6343,415735327,0,True
6344,415800863,0,True
6345,415866399,0,True
6346,415931935,0,True
6347,415997471,0,True
6348,416063007,0,True
6349,416128543,0,True
6350,416194079,0,True
6351,416259615,0,True
6352,416325151,0,True
6353,416390687,0,True
6354,416456223,0,True
6355,416521759,0,True
6356,416587295,0,True
6357,416652831,0,True
6358,416718367,0,True
6359,416783903,0,True
6360,416849439,0,True
6361,416914975,0,True
6362,416980511,0,True
6363,417046047,0,True
6364,417111583,0,True
6365,417177119,0,True
6366,417242655,0,True
6367,417308191,0,True
6368,417373727,0,True
6369,417439263,0,True
6370,417504799,0,True
6371,417570335,0,True
6372,417635871,0,True
6373,417701407,0,True
6374,417766943,0,True
6375,417832479,0,True
6376,417898015,0,True
6377,417963551,0,True
6378,418029087,0,True
6379,418094623,0,True
6380,418160159,0,True
6381,418225695,0,True
6382,418291231,0,True
6383,418356767,0,True
6384,418422303,0,True
6385,418487839,0,True
6386,418553375,0,True
6387,418618911,0,True
6388,418684447,0,True
6389,418749983,0,True
6390,418815519,0,True
6391,418881055,0,True
6392,418946591,0,True
6393,419012127,0,True
6394,419077663,0,True
6395,419143199,0,True
6396,419208735,0,True
6397,419274271,0,True
6398,419339807,0,True
6399,419405343,0,True
6400,419470879,0,True
6401,419536415,0,True
6402,419601951,0,True
6403,419667487,0,True
6404,419733023,0,True
6405,419798559,0,True
6406,419864095,0,True
6407,419929631,0,True
6408,419995167,0,True
6409,420060703,0,True
6410,420126239,0,True
6411,420191775,0,True
6412,420257311,0,True
6413,420322847,0,True
6414,420388383,0,True
6415,420453919,0,True
6416,420519455,0,True
6417,420584991,0,True
6418,420650527,0,True
6419,420716063,0,True
6420,420781599,0,True
6421,420847135,0,True
6422,420912671,0,True
6423,420978207,0,True
6424,421043743,0,True
6425,421109279,0,True
6426,421174815,0,True
6427,421240351,0,True
6428,421305887,0,True
6429,421371423,0,True
6430,421436959,0,True
6431,421502495,0,True
6432,421568031,0,True
6433,421633567,0,True
6434,421699103,0,True
6435,421764639,0,True
6436,421830175,0,True
6437,421895711,0,True
6438,421961247,0,True
6439,422026783,0,True
6440,422092319,0,True
6441,422157855,0,True
6442,422223391,0,True
6443,422288927,0,True
6444,422354463,0,True
6445,422419999,0,True
6446,422485535,0,True
6447,422551071,0,True
6448,422616607,0,True
6449,422682143,0,True
6450,422747679,0,True
6451,422813215,0,True
6452,422878751,0,True
6453,422944287,0,True
