r,v,initial_rank,n_start,escaped,escape_steps,final_rank
18148,2,64,149220,True,1,63
18150,1,64,18150,True,1,63
18150,1,64,83686,True,6,41
18150,1,64,149222,True,1,63
18152,3,64,18152,True,1,63
18152,3,64,83688,True,32,39
18152,3,64,149224,True,1,63
18154,1,64,18154,True,1,63
18154,1,64,83690,True,32,39
18154,1,64,149226,True,1,63
18156,2,128,18156,True,1,127
18156,2,128,83692,True,1,79
18156,2,128,149228,True,1,127
18158,1,128,18158,True,1,127
18158,1,128,83694,True,1,65
18158,1,128,149230,True,1,127
18160,3,64,18160,True,1,63
18160,3,64,83696,True,68,63
18160,3,64,149232,True,1,63
18162,1,108,18162,True,1,107
18162,1,108,83698,True,1,103
18162,1,108,149234,True,1,107
18164,2,64,18164,True,1,63
18164,2,64,83700,True,68,63
18164,2,64,149236,True,1,63
18166,1,75,18166,True,1,74
18166,1,75,83702,True,3,67
18166,1,75,149238,True,1,74
18168,3,64,18168,True,1,63
18168,3,64,83704,True,1,38
18168,3,64,149240,True,1,63
18170,1,64,18170,True,1,63
18170,1,64,83706,True,2,63
18170,1,64,149242,True,1,63
18172,2,114,18172,True,1,113
18172,2,114,83708,True,1,111
18172,2,114,149244,True,1,113
18174,1,63,18174,True,1,62
18174,1,63,83710,True,1,34
18174,1,63,149246,True,1,62
18176,3,108,18176,True,1,107
18176,3,108,83712,True,42,107
18176,3,108,149248,True,1,107
18178,1,139,18178,True,1,138
18178,1,139,83714,True,1,97
18178,1,139,149250,True,1,138
18180,2,139,18180,True,1,138
18180,2,139,83716,True,1,65
18180,2,139,149252,True,1,138
18182,1,139,18182,True,1,138
18182,1,139,83718,True,1,52
18182,1,139,149254,True,1,138
18184,3,44,18184,True,1,43
18184,3,44,83720,True,28,36
18184,3,44,149256,True,1,43
18186,1,44,18186,True,1,43
18186,1,44,83722,True,28,36
18186,1,44,149258,True,1,43
18188,2,44,18188,True,1,43
18188,2,44,83724,True,28,36
18188,2,44,149260,True,1,43
18190,1,139,18190,True,1,138
18190,1,139,83726,True,1,52
18190,1,139,149262,True,1,138
18192,3,20,18192,True,1,19
18192,3,20,83728,True,11,19
18192,3,20,149264,True,1,19
18194,1,134,18194,True,1,133
18194,1,134,83730,True,3,53
18194,1,134,149266,True,1,133
18196,2,20,18196,True,1,19
18196,2,20,83732,True,11,19
18196,2,20,149268,True,1,19
18198,1,120,18198,True,1,119
18198,1,120,83734,True,1,52
18198,1,120,149270,True,1,119
18200,3,20,18200,True,1,19
18200,3,20,83736,True,11,19
18200,3,20,149272,True,1,19
18202,1,20,18202,True,1,19
18202,1,20,83738,True,11,19
18202,1,20,149274,True,1,19
18204,2,129,18204,True,1,128
18204,2,129,83740,True,1,79
18204,2,129,149276,True,1,128
18206,1,94,18206,True,1,93
18206,1,94,83742,True,1,52
18206,1,94,149278,True,1,93
18208,3,59,18208,True,1,58
18208,3,59,83744,True,29,58
18208,3,59,149280,True,1,58
18210,1,152,18210,True,1,151
18210,1,152,83746,True,1,64
18210,1,152,149282,True,1,151
18212,2,152,18212,True,1,151
18212,2,152,83748,True,1,59
18212,2,152,149284,True,1,151
18214,1,152,18214,True,1,151
18214,1,152,83750,True,3,77
18214,1,152,149286,True,1,151
18216,3,59,18216,True,1,58
18216,3,59,83752,True,29,58
18216,3,59,149288,True,1,58
18218,1,59,18218,True,1,58
18218,1,59,83754,True,29,58
18218,1,59,149290,True,1,58
18220,2,59,18220,True,1,58
18220,2,59,83756,True,6,28
18220,2,59,149292,True,1,58
18222,1,59,18222,True,1,58
18222,1,59,83758,True,1,39
18222,1,59,149294,True,1,58
18224,3,59,18224,True,1,58
18224,3,59,83760,True,29,58
18224,3,59,149296,True,1,58
18226,1,59,18226,True,1,58
18226,1,59,83762,True,1,36
18226,1,59,149298,True,1,58
18228,2,59,18228,True,1,58
18228,2,59,83764,True,29,58
18228,2,59,149300,True,1,58
18230,1,47,18230,True,1,46
18230,1,47,83766,True,41,46
18230,1,47,149302,True,1,46
18232,3,152,18232,True,1,151
18232,3,152,83768,True,2,151
18232,3,152,149304,True,1,151
18234,1,152,18234,True,1,151
18234,1,152,83770,True,3,150
18234,1,152,149306,True,1,151
18236,2,152,18236,True,1,151
18236,2,152,83772,True,1,79
18236,2,152,149308,True,1,151
18238,1,127,18238,True,1,126
18238,1,127,83774,True,1,86
18238,1,127,149310,True,1,126
18240,3,108,18240,True,1,107
18240,3,108,83776,True,42,107
18240,3,108,149312,True,1,107
18242,1,59,18242,True,1,58
18242,1,59,83778,True,6,28
18242,1,59,149314,True,1,58
18244,2,59,18244,True,1,58
18244,2,59,83780,True,29,58
18244,2,59,149316,True,1,58
18246,1,59,18246,True,1,58
18246,1,59,83782,True,1,39
18246,1,59,149318,True,1,58
18248,3,152,18248,True,1,151
18248,3,152,83784,True,1,42
18248,3,152,149320,True,1,151
18250,1,152,18250,True,1,151
18250,1,152,83786,True,1,90
18250,1,152,149322,True,1,151
18252,2,152,18252,True,1,151
18252,2,152,83788,True,1,59
18252,2,152,149324,True,1,151
18254,1,47,18254,True,1,46
18254,1,47,83790,True,10,33
18254,1,47,149326,True,1,46
18256,3,108,18256,True,1,107
18256,3,108,83792,True,42,107
18256,3,108,149328,True,1,107
18258,1,78,18258,True,1,77
18258,1,78,83794,True,3,64
18258,1,78,149330,True,1,77
18260,2,108,18260,True,1,107
18260,2,108,83796,True,42,107
18260,2,108,149332,True,1,107
18262,1,152,18262,True,1,151
18262,1,152,83798,True,1,114
18262,1,152,149334,True,1,151
18264,3,59,18264,True,1,58
18264,3,59,83800,True,29,58
18264,3,59,149336,True,1,58
18266,1,59,18266,True,1,58
18266,1,59,83802,True,1,46
18266,1,59,149338,True,1,58
18268,2,59,18268,True,1,58
18268,2,59,83804,True,1,35
18268,2,59,149340,True,1,58
18270,1,52,18270,True,1,51
18270,1,52,83806,True,1,39
18270,1,52,149342,True,1,51
18272,3,33,18272,True,1,32
18272,3,33,83808,True,73,32
18272,3,33,149344,True,1,32
18274,1,33,18274,True,1,32
18274,1,33,83810,True,73,32
18274,1,33,149346,True,1,32
18276,2,33,18276,True,1,32
18276,2,33,83812,True,2,32
18276,2,33,149348,True,1,32
18278,1,33,18278,True,1,32
18278,1,33,83814,True,6,28
18278,1,33,149350,True,1,32
18280,3,33,18280,True,1,32
18280,3,33,83816,True,73,32
18280,3,33,149352,True,1,32
18282,1,33,18282,True,1,32
18282,1,33,83818,True,73,32
18282,1,33,149354,True,1,32
18284,2,59,18284,True,1,58
18284,2,59,83820,True,9,35
18284,2,59,149356,True,1,58
18286,1,59,18286,True,1,58
18286,1,59,83822,True,1,39
18286,1,59,149358,True,1,58
18288,3,33,18288,True,1,32
18288,3,33,83824,True,73,32
18288,3,33,149360,True,1,32
18290,1,64,18290,True,1,63
18290,1,64,83826,True,11,42
18290,1,64,149362,True,1,63
18292,2,33,18292,True,1,32
18292,2,33,83828,True,73,32
18292,2,33,149364,True,1,32
18294,1,64,18294,True,1,63
18294,1,64,83830,True,11,45
18294,1,64,149366,True,1,63
18296,3,88,18296,True,1,87
18296,3,88,83832,True,16,63
18296,3,88,149368,True,1,87
18298,1,88,18298,True,1,87
18298,1,88,83834,True,16,63
18298,1,88,149370,True,1,87
18300,2,109,18300,True,1,108
18300,2,109,83836,True,1,85
18300,2,109,149372,True,1,108
18302,1,138,18302,True,1,137
18302,1,138,83838,True,1,117
18302,1,138,149374,True,1,137
18304,3,108,18304,True,1,107
18304,3,108,83840,True,42,107
18304,3,108,149376,True,1,107
18306,1,152,18306,True,1,151
18306,1,152,83842,True,1,64
18306,1,152,149378,True,1,151
18308,2,152,18308,True,1,151
18308,2,152,83844,True,1,68
18308,2,152,149380,True,1,151
18310,1,152,18310,True,1,151
18310,1,152,83846,True,3,72
18310,1,152,149382,True,1,151
18312,3,108,18312,True,1,107
18312,3,108,83848,True,42,107
18312,3,108,149384,True,1,107
18314,1,108,18314,True,1,107
18314,1,108,83850,True,42,107
18314,1,108,149386,True,1,107
18316,2,108,18316,True,1,107
18316,2,108,83852,True,1,61
18316,2,108,149388,True,1,107
18318,1,217,18318,True,1,216
18318,1,217,83854,True,1,114
18318,1,217,149390,True,1,216
18320,3,152,18320,True,1,151
18320,3,152,83856,True,14,151
18320,3,152,149392,True,1,151
18322,1,152,18322,True,1,151
18322,1,152,83858,True,1,49
18322,1,152,149394,True,1,151
18324,2,152,18324,True,1,151
18324,2,152,83860,True,14,151
18324,2,152,149396,True,1,151
18326,1,33,18326,True,1,32
18326,1,33,83862,True,6,28
18326,1,33,149398,True,1,32
18328,3,152,18328,True,1,151
18328,3,152,83864,True,14,151
18328,3,152,149400,True,1,151
18330,1,152,18330,True,1,151
18330,1,152,83866,True,1,90
18330,1,152,149402,True,1,151
18332,2,65,18332,True,1,64
18332,2,65,83868,True,34,59
18332,2,65,149404,True,1,64
18334,1,50,18334,True,1,49
18334,1,50,83870,True,47,49
18334,1,50,149406,True,1,49
18336,3,108,18336,True,1,107
18336,3,108,83872,True,42,107
18336,3,108,149408,True,1,107
18338,1,152,18338,True,1,151
18338,1,152,83874,True,1,90
18338,1,152,149410,True,1,151
18340,2,152,18340,True,1,151
18340,2,152,83876,True,1,108
18340,2,152,149412,True,1,151
18342,1,152,18342,True,1,151
18342,1,152,83878,True,1,39
18342,1,152,149414,True,1,151
18344,3,108,18344,True,1,107
18344,3,108,83880,True,42,107
18344,3,108,149416,True,1,107
18346,1,108,18346,True,1,107
18346,1,108,83882,True,42,107
18346,1,108,149418,True,1,107
18348,2,121,18348,True,1,120
18348,2,121,83884,True,6,103
18348,2,121,149420,True,1,120
18350,1,121,18350,True,1,120
18350,1,121,83886,True,1,76
18350,1,121,149422,True,1,120
18352,3,59,18352,True,1,58
18352,3,59,83888,True,1,55
18352,3,59,149424,True,1,58
18354,1,108,18354,True,1,107
18354,1,108,83890,True,1,31
18354,1,108,149426,True,1,107
18356,2,59,18356,True,1,58
18356,2,59,83892,True,1,55
18356,2,59,149428,True,1,58
18358,1,42,18358,True,1,41
18358,1,42,83894,True,3,34
18358,1,42,149430,True,1,41
18360,3,59,18360,True,1,58
18360,3,59,83896,True,2,58
18360,3,59,149432,True,1,58
18362,1,59,18362,True,1,58
18362,1,59,83898,True,3,57
18362,1,59,149434,True,1,58
18364,2,85,18364,True,1,84
18364,2,85,83900,True,4,84
18364,2,85,149436,True,1,84
18366,1,94,18366,True,1,93
18366,1,94,83902,True,11,67
18366,1,94,149438,True,1,93
18368,3,46,18368,True,1,45
18368,3,46,83904,True,60,45
18368,3,46,149440,True,1,45
18370,1,183,18370,True,1,182
18370,1,183,83906,True,1,126
18370,1,183,149442,True,1,182
18372,2,108,18372,True,1,107
18372,2,108,83908,True,42,107
18372,2,108,149444,True,1,107
18374,1,108,18374,True,1,107
18374,1,108,83910,True,3,59
18374,1,108,149446,True,1,107
18376,3,59,18376,True,1,58
18376,3,59,83912,True,1,55
18376,3,59,149448,True,1,58
18378,1,59,18378,True,1,58
18378,1,59,83914,True,3,53
18378,1,59,149450,True,1,58
18380,2,59,18380,True,1,58
18380,2,59,83916,True,1,48
18380,2,59,149452,True,1,58
18382,1,42,18382,True,1,41
18382,1,42,83918,True,10,23
18382,1,42,149454,True,1,41
18384,3,46,18384,True,1,45
18384,3,46,83920,True,60,45
18384,3,46,149456,True,1,45
18386,1,179,18386,True,1,178
18386,1,179,83922,True,1,62
18386,1,179,149458,True,1,178
18388,2,46,18388,True,1,45
18388,2,46,83924,True,60,45
18388,2,46,149460,True,1,45
18390,1,59,18390,True,1,58
18390,1,59,83926,True,3,48
18390,1,59,149462,True,1,58
18392,3,152,18392,True,1,151
18392,3,152,83928,True,1,110
18392,3,152,149464,True,1,151
18394,1,152,18394,True,1,151
18394,1,152,83930,True,3,108
18394,1,152,149466,True,1,151
18396,2,152,18396,True,1,151
18396,2,152,83932,True,1,74
18396,2,152,149468,True,1,151
18398,1,65,18398,True,1,64
18398,1,65,83934,True,3,57
18398,1,65,149470,True,1,64
18400,3,46,18400,True,1,45
18400,3,46,83936,True,60,45
18400,3,46,149472,True,1,45
18402,1,46,18402,True,1,45
18402,1,46,83938,True,1,41
18402,1,46,149474,True,1,45
18404,2,59,18404,True,1,58
18404,2,59,83940,True,2,58
18404,2,59,149476,True,1,58
18406,1,59,18406,True,1,58
18406,1,59,83942,True,3,46
18406,1,59,149478,True,1,58
18408,3,46,18408,True,1,45
18408,3,46,83944,True,60,45
18408,3,46,149480,True,1,45
18410,1,46,18410,True,1,45
18410,1,46,83946,True,1,41
18410,1,46,149482,True,1,45
18412,2,101,18412,True,1,100
18412,2,101,83948,True,4,100
18412,2,101,149484,True,1,100
18414,1,101,18414,True,1,100
18414,1,101,83950,True,4,100
18414,1,101,149486,True,1,100
18416,3,59,18416,True,1,58
18416,3,59,83952,True,11,58
18416,3,59,149488,True,1,58
18418,1,138,18418,True,1,137
18418,1,138,83954,True,1,75
18418,1,138,149490,True,1,137
18420,2,59,18420,True,1,58
18420,2,59,83956,True,11,58
18420,2,59,149492,True,1,58
18422,1,101,18422,True,1,100
18422,1,101,83958,True,1,65
18422,1,101,149494,True,1,100
18424,3,46,18424,True,1,45
18424,3,46,83960,True,12,45
18424,3,46,149496,True,1,45
18426,1,46,18426,True,1,45
18426,1,46,83962,True,12,45
18426,1,46,149498,True,1,45
18428,2,97,18428,True,1,96
18428,2,97,83964,True,10,25
18428,2,97,149500,True,1,96
18430,1,139,18430,True,1,138
18430,1,139,83966,True,1,69
18430,1,139,149502,True,1,138
18432,3,28,18432,True,1,27
18432,3,28,83968,True,91,27
18432,3,28,149504,True,1,27
18434,1,46,18434,True,1,45
18434,1,46,83970,True,73,45
18434,1,46,149506,True,1,45
18436,2,46,18436,True,1,45
18436,2,46,83972,True,73,45
18436,2,46,149508,True,1,45
18438,1,46,18438,True,1,45
18438,1,46,83974,True,1,39
18438,1,46,149510,True,1,45
18440,3,108,18440,True,1,107
18440,3,108,83976,True,42,107
18440,3,108,149512,True,1,107
18442,1,108,18442,True,1,107
18442,1,108,83978,True,42,107
18442,1,108,149514,True,1,107
18444,2,108,18444,True,1,107
18444,2,108,83980,True,1,61
18444,2,108,149516,True,1,107
18446,1,46,18446,True,1,45
18446,1,46,83982,True,1,39
18446,1,46,149518,True,1,45
18448,3,152,18448,True,1,151
18448,3,152,83984,True,1,79
18448,3,152,149520,True,1,151
18450,1,180,18450,True,1,179
18450,1,180,83986,True,1,137
18450,1,180,149522,True,1,179
18452,2,152,18452,True,1,151
18452,2,152,83988,True,1,79
18452,2,152,149524,True,1,151
18454,1,108,18454,True,1,107
18454,1,108,83990,True,3,59
18454,1,108,149526,True,1,107
18456,3,152,18456,True,1,151
18456,3,152,83992,True,1,79
18456,3,152,149528,True,1,151
18458,1,152,18458,True,1,151
18458,1,152,83994,True,1,85
18458,1,152,149530,True,1,151
18460,2,90,18460,True,1,89
18460,2,90,83996,True,1,80
18460,2,90,149532,True,1,89
18462,1,158,18462,True,1,157
18462,1,158,83998,True,1,65
18462,1,158,149534,True,1,157
18464,3,33,18464,True,1,32
18464,3,33,84000,True,1,29
18464,3,33,149536,True,1,32
18466,1,152,18466,True,1,151
18466,1,152,84002,True,1,85
18466,1,152,149538,True,1,151
18468,2,108,18468,True,1,107
18468,2,108,84004,True,9,61
18468,2,108,149540,True,1,107
18470,1,108,18470,True,1,107
18470,1,108,84006,True,3,59
18470,1,108,149542,True,1,107
18472,3,33,18472,True,1,32
18472,3,33,84008,True,1,29
18472,3,33,149544,True,1,32
18474,1,33,18474,True,1,32
18474,1,33,84010,True,3,27
18474,1,33,149546,True,1,32
18476,2,152,18476,True,1,151
18476,2,152,84012,True,1,74
18476,2,152,149548,True,1,151
18478,1,152,18478,True,1,151
18478,1,152,84014,True,1,65
18478,1,152,149550,True,1,151
18480,3,33,18480,True,1,32
18480,3,33,84016,True,1,29
18480,3,33,149552,True,1,32
18482,1,152,18482,True,1,151
18482,1,152,84018,True,1,44
18482,1,152,149554,True,1,151
18484,2,33,18484,True,1,32
18484,2,33,84020,True,1,29
18484,2,33,149556,True,1,32
18486,1,117,18486,True,1,116
18486,1,117,84022,True,6,89
18486,1,117,149558,True,1,116
18488,3,152,18488,True,1,151
18488,3,152,84024,True,1,77
18488,3,152,149560,True,1,151
18490,1,152,18490,True,1,151
18490,1,152,84026,True,1,85
18490,1,152,149562,True,1,151
18492,2,152,18492,True,1,151
18492,2,152,84028,True,1,74
18492,2,152,149564,True,1,151
18494,1,91,18494,True,1,90
18494,1,91,84030,True,3,63
18494,1,91,149566,True,1,90
18496,3,33,18496,True,1,32
18496,3,33,84032,True,1,29
18496,3,33,149568,True,1,32
18498,1,183,18498,True,1,182
18498,1,183,84034,True,1,77
18498,1,183,149570,True,1,182
18500,2,33,18500,True,1,32
18500,2,33,84036,True,1,29
18500,2,33,149572,True,1,32
18502,1,33,18502,True,1,32
18502,1,33,84038,True,3,20
18502,1,33,149574,True,1,32
18504,3,108,18504,True,1,107
18504,3,108,84040,True,42,107
18504,3,108,149576,True,1,107
18506,1,108,18506,True,1,107
18506,1,108,84042,True,42,107
18506,1,108,149578,True,1,107
18508,2,108,18508,True,1,107
18508,2,108,84044,True,1,61
18508,2,108,149580,True,1,107
18510,1,86,18510,True,1,85
18510,1,86,84046,True,1,65
18510,1,86,149582,True,1,85
18512,3,33,18512,True,1,32
18512,3,33,84048,True,1,29
18512,3,33,149584,True,1,32
18514,1,112,18514,True,1,111
18514,1,112,84050,True,6,72
18514,1,112,149586,True,1,111
18516,2,33,18516,True,1,32
18516,2,33,84052,True,1,29
18516,2,33,149588,True,1,32
18518,1,46,18518,True,1,45
18518,1,46,84054,True,135,45
18518,1,46,149590,True,1,45
18520,3,108,18520,True,1,107
18520,3,108,84056,True,42,107
18520,3,108,149592,True,1,107
18522,1,108,18522,True,1,107
18522,1,108,84058,True,42,107
18522,1,108,149594,True,1,107
18524,2,108,18524,True,1,107
18524,2,108,84060,True,1,61
18524,2,108,149596,True,1,107
18526,1,109,18526,True,1,108
18526,1,109,84062,True,1,65
18526,1,109,149598,True,1,108
18528,3,33,18528,True,1,32
18528,3,33,84064,True,1,29
18528,3,33,149600,True,1,32
18530,1,108,18530,True,1,107
18530,1,108,84066,True,3,59
18530,1,108,149602,True,1,107
18532,2,108,18532,True,1,107
18532,2,108,84068,True,42,107
18532,2,108,149604,True,1,107
18534,1,108,18534,True,1,107
18534,1,108,84070,True,1,83
18534,1,108,149606,True,1,107
18536,3,33,18536,True,1,32
18536,3,33,84072,True,1,29
18536,3,33,149608,True,1,32
18538,1,33,18538,True,1,32
18538,1,33,84074,True,3,27
18538,1,33,149610,True,1,32
18540,2,72,18540,True,1,71
18540,2,72,84076,True,9,54
18540,2,72,149612,True,1,71
18542,1,72,18542,True,1,71
18542,1,72,84078,True,9,54
18542,1,72,149614,True,1,71
18544,3,59,18544,True,1,58
18544,3,59,84080,True,9,58
18544,3,59,149616,True,1,58
18546,1,152,18546,True,1,151
18546,1,152,84082,True,1,57
18546,1,152,149618,True,1,151
18548,2,59,18548,True,1,58
18548,2,59,84084,True,9,58
18548,2,59,149620,True,1,58
18550,1,152,18550,True,1,151
18550,1,152,84086,True,1,57
18550,1,152,149622,True,1,151
18552,3,59,18552,True,1,58
18552,3,59,84088,True,2,58
18552,3,59,149624,True,1,58
18554,1,59,18554,True,1,58
18554,1,59,84090,True,3,57
18554,1,59,149626,True,1,58
18556,2,143,18556,True,1,142
18556,2,143,84092,True,6,41
18556,2,143,149628,True,1,142
18558,1,65,18558,True,1,64
18558,1,65,84094,True,3,46
18558,1,65,149630,True,1,64
18560,3,121,18560,True,1,120
18560,3,121,84096,True,1,55
18560,3,121,149632,True,1,120
18562,1,59,18562,True,1,58
18562,1,59,84098,True,6,54
18562,1,59,149634,True,1,58
18564,2,59,18564,True,1,58
18564,2,59,84100,True,9,58
18564,2,59,149636,True,1,58
18566,1,59,18566,True,1,58
18566,1,59,84102,True,9,58
18566,1,59,149638,True,1,58
18568,3,33,18568,True,1,32
18568,3,33,84104,True,1,29
18568,3,33,149640,True,1,32
18570,1,33,18570,True,1,32
18570,1,33,84106,True,3,27
18570,1,33,149642,True,1,32
18572,2,33,18572,True,1,32
18572,2,33,84108,True,1,22
18572,2,33,149644,True,1,32
18574,1,87,18574,True,1,86
18574,1,87,84110,True,10,79
18574,1,87,149646,True,1,86
18576,3,106,18576,True,1,105
18576,3,106,84112,True,22,103
18576,3,106,149648,True,1,105
18578,1,72,18578,True,1,71
18578,1,72,84114,True,6,67
18578,1,72,149650,True,1,71
18580,2,106,18580,True,1,105
18580,2,106,84116,True,22,103
18580,2,106,149652,True,1,105
18582,1,33,18582,True,1,32
18582,1,33,84118,True,3,20
18582,1,33,149654,True,1,32
18584,3,106,18584,True,1,105
18584,3,106,84120,True,22,103
18584,3,106,149656,True,1,105
18586,1,106,18586,True,1,105
18586,1,106,84122,True,22,103
18586,1,106,149658,True,1,105
18588,2,59,18588,True,1,58
18588,2,59,84124,True,4,58
18588,2,59,149660,True,1,58
18590,1,83,18590,True,1,82
18590,1,83,84126,True,3,57
18590,1,83,149662,True,1,82
18592,3,121,18592,True,1,120
18592,3,121,84128,True,1,55
18592,3,121,149664,True,1,120
18594,1,106,18594,True,1,105
18594,1,106,84130,True,22,103
18594,1,106,149666,True,1,105
18596,2,131,18596,True,1,130
18596,2,131,84132,True,1,114
18596,2,131,149668,True,1,130
18598,1,131,18598,True,1,130
18598,1,131,84134,True,1,65
18598,1,131,149670,True,1,130
18600,3,121,18600,True,1,120
18600,3,121,84136,True,1,55
18600,3,121,149672,True,1,120
18602,1,121,18602,True,1,120
18602,1,121,84138,True,1,41
18602,1,121,149674,True,1,120
18604,2,33,18604,True,1,32
18604,2,33,84140,True,1,22
18604,2,33,149676,True,1,32
18606,1,33,18606,True,1,32
18606,1,33,84142,True,3,18
18606,1,33,149678,True,1,32
18608,3,152,18608,True,1,151
18608,3,152,84144,True,1,104
18608,3,152,149680,True,1,151
18610,1,90,18610,True,1,89
18610,1,90,84146,True,6,41
18610,1,90,149682,True,1,89
18612,2,152,18612,True,1,151
18612,2,152,84148,True,1,104
18612,2,152,149684,True,1,151
18614,1,156,18614,True,1,155
18614,1,156,84150,True,1,72
18614,1,156,149686,True,1,155
18616,3,152,18616,True,1,151
18616,3,152,84152,True,1,134
18616,3,152,149688,True,1,151
18618,1,152,18618,True,1,151
18618,1,152,84154,True,1,72
18618,1,152,149690,True,1,151
18620,2,90,18620,True,1,89
18620,2,90,84156,True,1,27
18620,2,90,149692,True,1,89
18622,1,39,18622,True,1,38
18622,1,39,84158,True,186,38
18622,1,39,149694,True,1,38
18624,3,121,18624,True,1,120
18624,3,121,84160,True,1,55
18624,3,121,149696,True,1,120
18626,1,108,18626,True,1,107
18626,1,108,84162,True,6,41
18626,1,108,149698,True,1,107
18628,2,152,18628,True,1,151
18628,2,152,84164,True,1,104
18628,2,152,149700,True,1,151
18630,1,152,18630,True,1,151
18630,1,152,84166,True,1,127
18630,1,152,149702,True,1,151
18632,3,152,18632,True,1,151
18632,3,152,84168,True,1,104
18632,3,152,149704,True,1,151
